"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72 temp","TR-72 hum"
"","","°C","%"
"2017-08-03 13:50:00","42950.5763888889","33.6","58"
"2017-08-03 14:00:00","42950.5833333333","33.6","54"
"2017-08-03 14:10:00","42950.5902777778","33.4","57"
"2017-08-03 14:20:00","42950.5972222222","32.8","64"
"2017-08-03 14:30:00","42950.6041666667","32.9","59"
"2017-08-03 14:40:00","42950.6111111111","33.1","56"
"2017-08-03 14:50:00","42950.6180555556","33.3","56"
"2017-08-03 15:00:00","42950.6250000000","33.2","55"
"2017-08-03 15:10:00","42950.6319444444","33.1","61"
"2017-08-03 15:20:00","42950.6388888889","32.7","54"
"2017-08-03 15:30:00","42950.6458333333","32.5","56"
"2017-08-03 15:40:00","42950.6527777778","32.2","56"
"2017-08-03 15:50:00","42950.6597222222","32.4","55"
"2017-08-03 16:00:00","42950.6666666667","32.1","57"
"2017-08-03 16:10:00","42950.6736111111","31.9","58"
"2017-08-03 16:20:00","42950.6805555556","31.8","59"
"2017-08-03 16:30:00","42950.6875000000","31.7","60"
"2017-08-03 16:40:00","42950.6944444444","31.5","59"
"2017-08-03 16:50:00","42950.7013888889","31.3","58"
"2017-08-03 17:00:00","42950.7083333333","30.9","62"
"2017-08-03 17:10:00","42950.7152777778","30.7","61"
"2017-08-03 17:20:00","42950.7222222222","30.4","64"
"2017-08-03 17:30:00","42950.7291666667","30.3","60"
"2017-08-03 17:40:00","42950.7361111111","30.1","63"
"2017-08-03 17:50:00","42950.7430555556","29.6","62"
"2017-08-03 18:00:00","42950.7500000000","29.2","64"
"2017-08-03 18:10:00","42950.7569444444","29.0","64"
"2017-08-03 18:20:00","42950.7638888889","28.7","69"
"2017-08-03 18:30:00","42950.7708333333","28.3","70"
"2017-08-03 18:40:00","42950.7777777778","28.0","69"
"2017-08-03 18:50:00","42950.7847222222","27.7","70"
"2017-08-03 19:00:00","42950.7916666667","27.6","71"
"2017-08-03 19:10:00","42950.7986111111","27.6","71"
"2017-08-03 19:20:00","42950.8055555556","27.5","72"
"2017-08-03 19:30:00","42950.8125000000","27.5","73"
"2017-08-03 19:40:00","42950.8194444444","27.4","75"
"2017-08-03 19:50:00","42950.8263888889","27.4","73"
"2017-08-03 20:00:00","42950.8333333333","27.3","75"
"2017-08-03 20:10:00","42950.8402777778","27.2","76"
"2017-08-03 20:20:00","42950.8472222222","27.3","76"
"2017-08-03 20:30:00","42950.8541666667","27.2","76"
"2017-08-03 20:40:00","42950.8611111111","27.1","77"
"2017-08-03 20:50:00","42950.8680555556","27.0","78"
"2017-08-03 21:00:00","42950.8750000000","26.9","79"
"2017-08-03 21:10:00","42950.8819444444","26.8","80"
"2017-08-03 21:20:00","42950.8888888889","26.7","78"
"2017-08-03 21:30:00","42950.8958333333","26.9","77"
"2017-08-03 21:40:00","42950.9027777778","26.7","79"
"2017-08-03 21:50:00","42950.9097222222","26.6","78"
"2017-08-03 22:00:00","42950.9166666667","26.7","75"
"2017-08-03 22:10:00","42950.9236111111","26.8","75"
"2017-08-03 22:20:00","42950.9305555556","26.8","74"
"2017-08-03 22:30:00","42950.9375000000","26.7","76"
"2017-08-03 22:40:00","42950.9444444444","26.7","74"
"2017-08-03 22:50:00","42950.9513888889","26.6","77"
"2017-08-03 23:00:00","42950.9583333333","26.5","77"
"2017-08-03 23:10:00","42950.9652777778","26.5","76"
"2017-08-03 23:20:00","42950.9722222222","26.6","77"
"2017-08-03 23:30:00","42950.9791666667","26.5","76"
"2017-08-03 23:40:00","42950.9861111111","26.7","72"
