Date/Time,ch.1,ch.2
02/09/2019 15:00'00,14.6,16.9
02/09/2019 15:10'00,14.4,16.9
02/09/2019 15:20'00,14.4,16.8
02/09/2019 15:30'00,14.4,16.8
02/09/2019 15:40'00,14.4,16.7
02/09/2019 15:50'00,14.2,16.7
02/09/2019 16:00'00,14.3,16.6
02/09/2019 16:10'00,14.8,16.7
02/09/2019 16:20'00,15.9,16.7
02/09/2019 16:30'00,16.4,16.6
02/09/2019 16:40'00,16.6,16.7
02/09/2019 16:50'00,16.3,16.7
02/09/2019 17:00'00,15.7,16.8
02/09/2019 17:10'00,15.2,16.7
02/09/2019 17:20'00,14.7,16.7
02/09/2019 17:30'00,14.2,16.6
02/09/2019 17:40'00,13.7,16.6
02/09/2019 17:50'00,13.2,16.6
02/09/2019 18:00'00,12.7,16.5
02/09/2019 18:10'00,14.3,16.5
02/09/2019 18:20'00,13.4,16.4
02/09/2019 18:30'00,13,16.4
02/09/2019 18:40'00,12.6,16.3
02/09/2019 18:50'00,14.3,16.3
02/09/2019 19:00'00,13.1,16.2
02/09/2019 19:10'00,12.5,16.2
02/09/2019 19:20'00,14.1,16.2
02/09/2019 19:30'00,12.6,16.1
02/09/2019 19:40'00,12.7,16
02/09/2019 19:50'00,13.7,16
02/09/2019 20:00'00,12.2,16
02/09/2019 20:10'00,13.1,15.9
02/09/2019 20:20'00,13.2,15.9
02/09/2019 20:30'00,12.5,15.9
02/09/2019 20:40'00,13,15.9
02/09/2019 20:50'00,13.7,15.9
02/09/2019 21:00'00,12.8,15.8
02/09/2019 21:10'00,12.5,15.8
02/09/2019 21:20'00,13.5,15.7
02/09/2019 21:30'00,13.3,15.8
02/09/2019 21:40'00,12.6,15.7
02/09/2019 21:50'00,12.7,15.7
02/09/2019 22:00'00,13.9,15.7
02/09/2019 22:10'00,13,15.7
02/09/2019 22:20'00,12.5,15.7
02/09/2019 22:30'00,12.8,15.7
02/09/2019 22:40'00,13.7,15.6
02/09/2019 22:50'00,12.7,15.6
02/09/2019 23:00'00,12.5,15.6
02/09/2019 23:10'00,13.9,15.6
02/09/2019 23:20'00,12.6,15.6
02/09/2019 23:30'00,12.8,15.5
02/09/2019 23:40'00,13.5,15.5
02/09/2019 23:50'00,12.4,15.5
02/10/2019 00:00'00,13.4,15.5
02/10/2019 00:10'00,13,15.5
02/10/2019 00:20'00,12.2,15.5
02/10/2019 00:30'00,14.1,15.5
02/10/2019 00:40'00,12.7,15.5
02/10/2019 00:50'00,12.4,15.4
02/10/2019 01:00'00,13.7,15.4
02/10/2019 01:10'00,12.4,15.4
02/10/2019 01:20'00,13.4,15.4
02/10/2019 01:30'00,13.1,15.4
02/10/2019 01:40'00,12.2,15.4
02/10/2019 01:50'00,13.9,15.3
02/10/2019 02:00'00,12.4,15.3
02/10/2019 02:10'00,12.9,15.3
02/10/2019 02:20'00,13.2,15.3
02/10/2019 02:30'00,12.1,15.2
02/10/2019 02:40'00,13.8,15.3
02/10/2019 02:50'00,12.6,15.3
02/10/2019 03:00'00,12.6,15.3
02/10/2019 03:10'00,13.3,15.2
02/10/2019 03:20'00,12,15.2
02/10/2019 03:30'00,13.8,15.2
02/10/2019 03:40'00,12.6,15.2
02/10/2019 03:50'00,12.5,15.1
02/10/2019 04:00'00,13.5,15.1
02/10/2019 04:10'00,12.1,15.2
02/10/2019 04:20'00,13.4,15.1
02/10/2019 04:30'00,12.7,15.1
02/10/2019 04:40'00,12.3,15.1
02/10/2019 04:50'00,13.8,15.1
02/10/2019 05:00'00,12.1,15.1
02/10/2019 05:10'00,13.3,15.1
02/10/2019 05:20'00,12.7,15
02/10/2019 05:30'00,12.3,15
02/10/2019 05:40'00,13.5,15
02/10/2019 05:50'00,11.9,15
02/10/2019 06:00'00,13.4,15
02/10/2019 06:10'00,12.5,15
02/10/2019 06:20'00,12.4,15
02/10/2019 06:30'00,13.4,15
02/10/2019 06:40'00,11.9,14.9
02/10/2019 06:50'00,13.4,14.9
02/10/2019 07:00'00,12.3,14.9
02/10/2019 07:10'00,12.6,14.9
02/10/2019 07:20'00,13.1,15
02/10/2019 07:30'00,12,14.9
02/10/2019 07:40'00,14,14.9
02/10/2019 07:50'00,13.1,14.9
02/10/2019 08:00'00,12.7,15
02/10/2019 08:10'00,12.5,15
02/10/2019 08:20'00,13.4,15
02/10/2019 08:30'00,14.1,15
02/10/2019 08:40'00,14.3,15
02/10/2019 08:50'00,14.8,15.1
02/10/2019 09:00'00,15.6,15.2
02/10/2019 09:10'00,19.4,15.2
02/10/2019 09:20'00,21.7,15.3
02/10/2019 09:30'00,23.5,15.5
02/10/2019 09:40'00,25.2,15.7
02/10/2019 09:50'00,26.5,16
02/10/2019 10:00'00,27.5,16.1
02/10/2019 10:10'00,29,16.4
02/10/2019 10:20'00,29.6,16.6
02/10/2019 10:30'00,26.8,16.8
02/10/2019 10:40'00,28.5,17.1
02/10/2019 10:50'00,26.6,17.3
02/10/2019 11:00'00,26.7,17.5
02/10/2019 11:10'00,26.7,17.7
02/10/2019 11:20'00,27,17.9
02/10/2019 11:30'00,28.2,18
02/10/2019 11:40'00,26,18.2
02/10/2019 11:50'00,26.8,18.4
02/10/2019 12:00'00,27.4,18.6
02/10/2019 12:10'00,25.8,18.7
02/10/2019 12:20'00,26.5,18.9
02/10/2019 12:30'00,25.4,19
02/10/2019 12:40'00,25.7,19.1
02/10/2019 12:50'00,29.1,19.3
02/10/2019 13:00'00,27.7,19.5
02/10/2019 13:10'00,26.6,19.7
02/10/2019 13:20'00,26,19.8
02/10/2019 13:30'00,27.1,19.9
02/10/2019 13:40'00,27.4,20.2
02/10/2019 13:50'00,26.2,20.3
02/10/2019 14:00'00,26.9,20.3
02/10/2019 14:10'00,28.5,20.5
02/10/2019 14:20'00,28.5,20.7
02/10/2019 14:30'00,28,20.7
02/10/2019 14:40'00,28,20.9
02/10/2019 14:50'00,24.9,20.8
02/10/2019 15:00'00,23.4,20.8
02/10/2019 15:10'00,22.2,20.7
02/10/2019 15:20'00,21.9,20.7
02/10/2019 15:30'00,21.3,20.6
02/10/2019 15:40'00,21,20.5
02/10/2019 15:50'00,20.6,20.4
02/10/2019 16:00'00,20.6,20.3
02/10/2019 16:10'00,20.2,20.2
02/10/2019 16:20'00,20.1,20.2
02/10/2019 16:30'00,19.8,20.2
02/10/2019 16:40'00,19.2,20.1
02/10/2019 16:50'00,18.4,20
02/10/2019 17:00'00,17.8,19.9
02/10/2019 17:10'00,17.2,19.8
02/10/2019 17:20'00,16.6,19.7
02/10/2019 17:30'00,16,19.5
02/10/2019 17:40'00,15.5,19.4
02/10/2019 17:50'00,15,19.3
02/10/2019 18:00'00,14.6,19.1
02/10/2019 18:10'00,14.3,18.9
02/10/2019 18:20'00,14,18.8
02/10/2019 18:30'00,13.7,18.7
02/10/2019 18:40'00,13.6,18.6
02/10/2019 18:50'00,13.2,18.4
02/10/2019 19:00'00,13.1,18.3
02/10/2019 19:10'00,14.3,18.2
02/10/2019 19:20'00,14,18.1
02/10/2019 19:30'00,13.4,18
02/10/2019 19:40'00,13,17.9
02/10/2019 19:50'00,13.6,17.8
02/10/2019 20:00'00,14.1,17.8
02/10/2019 20:10'00,13.5,17.7
02/10/2019 20:20'00,13,17.6
02/10/2019 20:30'00,13.4,17.5
02/10/2019 20:40'00,14.1,17.4
02/10/2019 20:50'00,13.5,17.4
02/10/2019 21:00'00,12.9,17.3
02/10/2019 21:10'00,13.8,17.2
02/10/2019 21:20'00,13.7,17.2
02/10/2019 21:30'00,13,17.2
02/10/2019 21:40'00,13.2,17.1
02/10/2019 21:50'00,13.7,17.1
02/10/2019 22:00'00,12.8,17
02/10/2019 22:10'00,13.5,16.9
02/10/2019 22:20'00,13.4,16.9
02/10/2019 22:30'00,12.7,16.8
02/10/2019 22:40'00,13.9,16.8
02/10/2019 22:50'00,13.4,16.8
02/10/2019 23:00'00,12.8,16.7
02/10/2019 23:10'00,13.4,16.6
02/10/2019 23:20'00,13.6,16.7
02/10/2019 23:30'00,12.9,16.6
02/10/2019 23:40'00,12.6,16.6
02/10/2019 23:50'00,13.9,16.6
02/11/2019 00:00'00,13.2,16.5
02/11/2019 00:10'00,12.7,16.5
02/11/2019 00:20'00,13.2,16.5
02/11/2019 00:30'00,13.6,16.5
02/11/2019 00:40'00,12.9,16.4
02/11/2019 00:50'00,12.6,16.4
02/11/2019 01:00'00,13.9,16.3
02/11/2019 01:10'00,13.2,16.3
02/11/2019 01:20'00,12.7,16.3
02/11/2019 01:30'00,12.9,16.2
02/11/2019 01:40'00,13.7,16.2
02/11/2019 01:50'00,12.8,16.2
02/11/2019 02:00'00,12.3,16.2
02/11/2019 02:10'00,14,16.2
02/11/2019 02:20'00,13,16.1
02/11/2019 02:30'00,12.5,16.1
02/11/2019 02:40'00,13.4,16.1
02/11/2019 02:50'00,13.1,16.1
02/11/2019 03:00'00,12.4,16
02/11/2019 03:10'00,13.6,16
02/11/2019 03:20'00,13.3,16
02/11/2019 03:30'00,12.4,16
02/11/2019 03:40'00,13.1,15.9
02/11/2019 03:50'00,13.3,15.9
02/11/2019 04:00'00,12.4,15.9
02/11/2019 04:10'00,13.4,15.9
02/11/2019 04:20'00,13.1,15.9
02/11/2019 04:30'00,12.3,15.8
02/11/2019 04:40'00,13.3,15.8
02/11/2019 04:50'00,13,15.8
02/11/2019 05:00'00,12.2,15.8
02/11/2019 05:10'00,13.6,15.7
02/11/2019 05:20'00,12.9,15.8
02/11/2019 05:30'00,12.1,15.7
02/11/2019 05:40'00,13.8,15.7
02/11/2019 05:50'00,12.7,15.7
02/11/2019 06:00'00,12.2,15.7
02/11/2019 06:10'00,13.8,15.6
02/11/2019 06:20'00,12.5,15.7
02/11/2019 06:30'00,12.6,15.6
02/11/2019 06:40'00,13.4,15.6
02/11/2019 06:50'00,12.4,15.6
02/11/2019 07:00'00,12.8,15.6
02/11/2019 07:10'00,13.5,15.6
02/11/2019 07:20'00,12.6,15.6
02/11/2019 07:30'00,12.5,15.5
02/11/2019 07:40'00,13.9,15.5
02/11/2019 07:50'00,13.1,15.6
02/11/2019 08:00'00,12.8,15.5
02/11/2019 08:10'00,12.9,15.5
02/11/2019 08:20'00,13,15.5
02/11/2019 08:30'00,13.1,15.5
02/11/2019 08:40'00,13.5,15.6
02/11/2019 08:50'00,13.8,15.6
02/11/2019 09:00'00,14.4,15.6
02/11/2019 09:10'00,15,15.6
02/11/2019 09:20'00,16.1,15.7
02/11/2019 09:30'00,16.2,15.8
02/11/2019 09:40'00,16.4,15.9
02/11/2019 09:50'00,16.4,15.9
02/11/2019 10:00'00,16.5,16
02/11/2019 10:10'00,16.7,16.1
02/11/2019 10:20'00,16.7,16.2
02/11/2019 10:30'00,16.5,16.2
02/11/2019 10:40'00,16.2,16.2
02/11/2019 10:50'00,16,16.3
02/11/2019 11:00'00,16.5,16.3
02/11/2019 11:10'00,16.4,16.3
02/11/2019 11:20'00,16.7,16.4
02/11/2019 11:30'00,17.2,16.5
02/11/2019 11:40'00,18,16.5
02/11/2019 11:50'00,19.1,16.6
02/11/2019 12:00'00,20.3,16.7
02/11/2019 12:10'00,20.5,16.8
02/11/2019 12:20'00,20.8,16.9
02/11/2019 12:30'00,21.7,17
02/11/2019 12:40'00,22.7,17.2
02/11/2019 12:50'00,22.9,17.3
02/11/2019 13:00'00,22.7,17.5
02/11/2019 13:10'00,22.2,17.6
02/11/2019 13:20'00,21.9,17.8
02/11/2019 13:30'00,21.6,17.9
02/11/2019 13:40'00,21.5,17.9
02/11/2019 13:50'00,21.6,18
02/11/2019 14:00'00,21,18.1
02/11/2019 14:10'00,20.6,18.1
02/11/2019 14:20'00,20.1,18.2
02/11/2019 14:30'00,20,18.2
02/11/2019 14:40'00,19.5,18.2
02/11/2019 14:50'00,19.3,18.2
02/11/2019 15:00'00,18.9,18.2
02/11/2019 15:10'00,18.4,18.2
02/11/2019 15:20'00,17.9,18.2
02/11/2019 15:30'00,17,18.1
02/11/2019 15:40'00,16.6,18.1
02/11/2019 15:50'00,16.1,18
02/11/2019 16:00'00,15.7,17.9
02/11/2019 16:10'00,15.8,17.9
02/11/2019 16:20'00,16,17.8
02/11/2019 16:30'00,16,17.8
02/11/2019 16:40'00,15.8,17.8
02/11/2019 16:50'00,15.5,17.6
02/11/2019 17:00'00,15.2,17.7
02/11/2019 17:10'00,15,17.6
02/11/2019 17:20'00,14.7,17.5
02/11/2019 17:30'00,14.4,17.4
02/11/2019 17:40'00,14.3,17.4
02/11/2019 17:50'00,14.2,17.3
02/11/2019 18:00'00,14.1,17.2
02/11/2019 18:10'00,13.9,17.2
02/11/2019 18:20'00,13.7,17.1
02/11/2019 18:30'00,13.4,17
02/11/2019 18:40'00,13.2,16.9
02/11/2019 18:50'00,13.1,16.9
02/11/2019 19:00'00,13,16.8
02/11/2019 19:10'00,12.8,16.8
02/11/2019 19:20'00,14.3,16.7
02/11/2019 19:30'00,13.4,16.6
02/11/2019 19:40'00,13,16.6
02/11/2019 19:50'00,12.8,16.5
02/11/2019 20:00'00,14.1,16.5
02/11/2019 20:10'00,13,16.5
02/11/2019 20:20'00,12.4,16.4
02/11/2019 20:30'00,14,16.4
02/11/2019 20:40'00,13.1,16.3
02/11/2019 20:50'00,12.3,16.3
02/11/2019 21:00'00,14,16.2
02/11/2019 21:10'00,13.1,16.2
02/11/2019 21:20'00,12.4,16.1
02/11/2019 21:30'00,14.2,16.1
02/11/2019 21:40'00,13,16.1
02/11/2019 21:50'00,12.3,16.1
02/11/2019 22:00'00,14,16
02/11/2019 22:10'00,12.9,16
02/11/2019 22:20'00,12.4,16
02/11/2019 22:30'00,14.2,16
02/11/2019 22:40'00,12.8,15.9
02/11/2019 22:50'00,12.7,15.9
02/11/2019 23:00'00,13.9,15.9
02/11/2019 23:10'00,12.7,15.9
02/11/2019 23:20'00,12.9,15.8
02/11/2019 23:30'00,13.6,15.8
02/11/2019 23:40'00,12.6,15.8
02/11/2019 23:50'00,13.1,15.8
02/12/2019 00:00'00,13.4,15.7
02/12/2019 00:10'00,12.4,15.7
02/12/2019 00:20'00,13.5,15.8
02/12/2019 00:30'00,13.2,15.7
02/12/2019 00:40'00,12.4,15.7
02/12/2019 00:50'00,13.5,15.6
02/12/2019 01:00'00,13,15.6
02/12/2019 01:10'00,12.2,15.6
02/12/2019 01:20'00,14,15.6
02/12/2019 01:30'00,12.9,15.6
02/12/2019 01:40'00,12.3,15.6
02/12/2019 01:50'00,14,15.5
02/12/2019 02:00'00,12.7,15.6
02/12/2019 02:10'00,12.6,15.5
02/12/2019 02:20'00,13.8,15.5
02/12/2019 02:30'00,12.6,15.5
02/12/2019 02:40'00,13,15.5
02/12/2019 02:50'00,13.6,15.4
02/12/2019 03:00'00,12.4,15.4
02/12/2019 03:10'00,13.5,15.4
02/12/2019 03:20'00,13,15.4
02/12/2019 03:30'00,12.1,15.4
02/12/2019 03:40'00,14,15.4
02/12/2019 03:50'00,12.6,15.3
02/12/2019 04:00'00,12.6,15.3
02/12/2019 04:10'00,13.7,15.3
02/12/2019 04:20'00,12.3,15.3
02/12/2019 04:30'00,13.6,15.3
02/12/2019 04:40'00,13,15.3
02/12/2019 04:50'00,12.3,15.3
02/12/2019 05:00'00,14.1,15.2
02/12/2019 05:10'00,12.6,15.3
02/12/2019 05:20'00,12.6,15.2
02/12/2019 05:30'00,13.5,15.2
02/12/2019 05:40'00,12.1,15.2
02/12/2019 05:50'00,13.7,15.2
02/12/2019 06:00'00,12.9,15.2
02/12/2019 06:10'00,12.3,15.2
02/12/2019 06:20'00,13.8,15.2
02/12/2019 06:30'00,12.4,15.2
02/12/2019 06:40'00,13,15.1
02/12/2019 06:50'00,13.2,15.1
02/12/2019 07:00'00,12.1,15.1
02/12/2019 07:10'00,13.9,15.1
02/12/2019 07:20'00,12.8,15.1
02/12/2019 07:30'00,12.3,15.1
02/12/2019 07:40'00,14.2,15.1
02/12/2019 07:50'00,13.5,15.2
02/12/2019 08:00'00,13.5,15.2
02/12/2019 08:10'00,13.9,15.2
02/12/2019 08:20'00,15.6,15.2
02/12/2019 08:30'00,17.6,15.2
02/12/2019 08:40'00,19.1,15.3
02/12/2019 08:50'00,20.7,15.4
02/12/2019 09:00'00,21.3,13.8
02/12/2019 09:10'00,22,14.4
02/12/2019 09:20'00,23.2,14.8
02/12/2019 09:30'00,24.5,15.1
02/12/2019 09:40'00,26.6,15.4
02/12/2019 09:50'00,27.6,15.7
02/12/2019 10:00'00,29.4,16
02/12/2019 10:10'00,30.6,16.2
02/12/2019 10:20'00,31,16.4
02/12/2019 10:30'00,30.6,16.7
02/12/2019 10:40'00,28.8,17
02/12/2019 10:50'00,27,17.1
02/12/2019 11:00'00,28.6,17.3
02/12/2019 11:10'00,28.4,17.5
02/12/2019 11:20'00,28.6,17.7
02/12/2019 11:30'00,28.7,17.9
02/12/2019 11:40'00,28,18.1
02/12/2019 11:50'00,29.4,18.4
02/12/2019 12:00'00,31.3,18.6
02/12/2019 12:10'00,29.9,18.8
02/12/2019 12:20'00,29.4,18.9
02/12/2019 12:30'00,28.7,19.1
02/12/2019 12:40'00,26.2,19.2
02/12/2019 12:50'00,27.6,19.3
02/12/2019 13:00'00,25.8,19.4
02/12/2019 13:10'00,24.3,19.4
02/12/2019 13:20'00,24.9,19.6
02/12/2019 13:30'00,26.1,19.8
02/12/2019 13:40'00,27.7,20.2
02/12/2019 13:50'00,27.3,20.6
02/12/2019 14:00'00,28,20.8
02/12/2019 14:10'00,28.7,21
02/12/2019 14:20'00,29.1,21.1
02/12/2019 14:30'00,29.3,21.3
02/12/2019 14:40'00,29.3,21.4
02/12/2019 14:50'00,29.4,21.5
02/12/2019 15:00'00,29.2,21.7
02/12/2019 15:10'00,29.7,21.8
02/12/2019 15:20'00,29.9,22
02/12/2019 15:30'00,30,22.1
02/12/2019 15:40'00,29.7,22.2
02/12/2019 15:50'00,29.2,22.2
02/12/2019 16:00'00,29,22.2
02/12/2019 16:10'00,27.1,22.2
02/12/2019 16:20'00,26.2,22.1
02/12/2019 16:30'00,25.2,22
02/12/2019 16:40'00,24.7,22
02/12/2019 16:50'00,24.1,21.9
02/12/2019 17:00'00,23,21.8
02/12/2019 17:10'00,21.6,21.7
02/12/2019 17:20'00,20.1,21.6
02/12/2019 17:30'00,18.8,21.5
02/12/2019 17:40'00,18,21.4
02/12/2019 17:50'00,17.4,21.2
02/12/2019 18:00'00,16.9,21
02/12/2019 18:10'00,16.4,20.8
02/12/2019 18:20'00,16,20.6
02/12/2019 18:30'00,15.7,20.4
02/12/2019 18:40'00,15.5,20.3
02/12/2019 18:50'00,15.2,20.1
02/12/2019 19:00'00,14.9,19.9
02/12/2019 19:10'00,14.8,19.8
02/12/2019 19:20'00,14.6,19.6
02/12/2019 19:30'00,14.4,19.5
02/12/2019 19:40'00,14.2,19.4
02/12/2019 19:50'00,14.1,19.2
02/12/2019 20:00'00,13.9,19.1
02/12/2019 20:10'00,13.9,18.9
02/12/2019 20:20'00,13.6,18.8
02/12/2019 20:30'00,13.5,18.7
02/12/2019 20:40'00,13.3,18.6
02/12/2019 20:50'00,13.2,18.5
02/12/2019 21:00'00,14.2,18.4
02/12/2019 21:10'00,14.1,18.3
02/12/2019 21:20'00,13.7,18.3
02/12/2019 21:30'00,13.2,18.1
02/12/2019 21:40'00,13.3,18
02/12/2019 21:50'00,14.2,18
02/12/2019 22:00'00,13.4,17.9
02/12/2019 22:10'00,13.2,17.9
02/12/2019 22:20'00,13.5,17.8
02/12/2019 22:30'00,14,17.7
02/12/2019 22:40'00,13.4,17.6
02/12/2019 22:50'00,13,17.5
02/12/2019 23:00'00,13.8,17.5
02/12/2019 23:10'00,13.7,17.4
02/12/2019 23:20'00,13.3,17.4
02/12/2019 23:30'00,12.9,17.3
02/12/2019 23:40'00,14.1,17.3
02/12/2019 23:50'00,13.7,17.3
02/13/2019 00:00'00,13.4,17.2
02/13/2019 00:10'00,12.9,17.2
02/13/2019 00:20'00,13.7,17.1
02/13/2019 00:30'00,13.5,17.1
02/13/2019 00:40'00,13,17
02/13/2019 00:50'00,13,17
02/13/2019 01:00'00,13.8,17
02/13/2019 01:10'00,12.9,16.9
02/13/2019 01:20'00,12.6,16.8
02/13/2019 01:30'00,13.9,16.8
02/13/2019 01:40'00,13,16.8
02/13/2019 01:50'00,12.6,16.7
02/13/2019 02:00'00,13.8,16.7
02/13/2019 02:10'00,12.8,16.7
02/13/2019 02:20'00,12.7,16.6
02/13/2019 02:30'00,13.6,16.6
02/13/2019 02:40'00,12.8,16.6
02/13/2019 02:50'00,13,16.5
02/13/2019 03:00'00,13.5,16.5
02/13/2019 03:10'00,12.8,16.5
02/13/2019 03:20'00,13.1,16.5
02/13/2019 03:30'00,13.6,16.5
02/13/2019 03:40'00,12.8,16.4
02/13/2019 03:50'00,12.7,16.4
02/13/2019 04:00'00,13.9,16.4
02/13/2019 04:10'00,12.8,16.3
02/13/2019 04:20'00,12.4,16.3
02/13/2019 04:30'00,14.1,16.3
02/13/2019 04:40'00,12.9,16.2
02/13/2019 04:50'00,12.4,16.3
02/13/2019 05:00'00,13.8,16.2
02/13/2019 05:10'00,13,16.2
02/13/2019 05:20'00,12.4,16.2
02/13/2019 05:30'00,13.8,16.2
02/13/2019 05:40'00,13.2,16.2
02/13/2019 05:50'00,12.6,16.1
02/13/2019 06:00'00,13.3,16
02/13/2019 06:10'00,13.4,16.1
02/13/2019 06:20'00,12.7,16.1
02/13/2019 06:30'00,12.8,16
02/13/2019 06:40'00,13.7,16
02/13/2019 06:50'00,12.7,16
02/13/2019 07:00'00,12.4,16
02/13/2019 07:10'00,14,16
02/13/2019 07:20'00,13,16
02/13/2019 07:30'00,12.8,15.9
02/13/2019 07:40'00,12.7,16
02/13/2019 07:50'00,12.7,15.9
02/13/2019 08:00'00,12.8,15.9
02/13/2019 08:10'00,13.1,15.9
02/13/2019 08:20'00,13.8,15.9
02/13/2019 08:30'00,14.3,15.9
02/13/2019 08:40'00,15.1,15.9
02/13/2019 08:50'00,15.6,16
02/13/2019 09:00'00,16.1,16
02/13/2019 09:10'00,17.7,16
02/13/2019 09:20'00,19.1,16.2
02/13/2019 09:30'00,20.7,16.2
02/13/2019 09:40'00,20.9,16.4
02/13/2019 09:50'00,20.6,16.6
02/13/2019 10:00'00,20.8,16.7
02/13/2019 10:10'00,22.3,16.8
02/13/2019 10:20'00,24,16.9
02/13/2019 10:30'00,25.3,17.1
02/13/2019 10:40'00,26.5,17.2
02/13/2019 10:50'00,25.6,17.3
02/13/2019 11:00'00,25.6,17.5
02/13/2019 11:10'00,24.9,17.6
02/13/2019 11:20'00,24.9,17.7
02/13/2019 11:30'00,24.6,17.8
02/13/2019 11:40'00,28.8,18.1
02/13/2019 11:50'00,28.5,18.3
02/13/2019 12:00'00,28,18.6
02/13/2019 12:10'00,28.6,18.8
02/13/2019 12:20'00,29.2,18.9
02/13/2019 12:30'00,28.6,19.1
02/13/2019 12:40'00,27.7,19.2
02/13/2019 12:50'00,27.9,19.3
02/13/2019 13:00'00,28.2,19.5
02/13/2019 13:10'00,28.3,19.9
02/13/2019 13:20'00,27.5,20.3
02/13/2019 13:30'00,29.2,20.6
02/13/2019 13:40'00,29.1,20.9
02/13/2019 13:50'00,29.8,21.1
02/13/2019 14:00'00,29.6,21.4
02/13/2019 14:10'00,29.2,21.5
02/13/2019 14:20'00,30,21.5
02/13/2019 14:30'00,29.6,21.7
02/13/2019 14:40'00,29.3,21.8
02/13/2019 14:50'00,30,22
02/13/2019 15:00'00,30.2,22.1
02/13/2019 15:10'00,29.6,22.2
02/13/2019 15:20'00,29,22.3
02/13/2019 15:30'00,29.4,22.3
02/13/2019 15:40'00,28.7,22.4
02/13/2019 15:50'00,29.3,22.4
02/13/2019 16:00'00,29.2,22.4
02/13/2019 16:10'00,27.7,22.4
02/13/2019 16:20'00,26.8,22.4
02/13/2019 16:30'00,25.9,22.3
02/13/2019 16:40'00,25.5,22.3
02/13/2019 16:50'00,24.7,22.3
02/13/2019 17:00'00,23.7,22.2
02/13/2019 17:10'00,22.3,22.1
02/13/2019 17:20'00,20.8,22
02/13/2019 17:30'00,19.5,21.9
02/13/2019 17:40'00,18.8,21.7
02/13/2019 17:50'00,18.1,21.5
02/13/2019 18:00'00,17.6,21.3
02/13/2019 18:10'00,17.1,21.2
02/13/2019 18:20'00,16.7,21
02/13/2019 18:30'00,16.3,20.8
02/13/2019 18:40'00,16.1,20.7
02/13/2019 18:50'00,15.7,20.5
02/13/2019 19:00'00,15.4,20.3
02/13/2019 19:10'00,15.2,20.1
02/13/2019 19:20'00,15.1,20
02/13/2019 19:30'00,15,19.9
02/13/2019 19:40'00,14.8,19.7
02/13/2019 19:50'00,14.6,19.6
02/13/2019 20:00'00,14.4,19.5
02/13/2019 20:10'00,14.2,19.3
02/13/2019 20:20'00,14.1,19.2
02/13/2019 20:30'00,13.8,19.1
02/13/2019 20:40'00,13.7,19
02/13/2019 20:50'00,13.5,18.8
02/13/2019 21:00'00,13.4,18.7
02/13/2019 21:10'00,13.3,18.6
02/13/2019 21:20'00,13.2,18.5
02/13/2019 21:30'00,14.3,18.4
02/13/2019 21:40'00,14,18.4
02/13/2019 21:50'00,13.5,18.3
02/13/2019 22:00'00,13.2,18.2
02/13/2019 22:10'00,13.5,18.1
02/13/2019 22:20'00,14.1,18.1
02/13/2019 22:30'00,13.4,18
02/13/2019 22:40'00,13,17.9
02/13/2019 22:50'00,14,17.9
02/13/2019 23:00'00,13.7,17.8
02/13/2019 23:10'00,13.2,17.8
02/13/2019 23:20'00,13,17.6
02/13/2019 23:30'00,14.2,17.6
02/13/2019 23:40'00,13.8,17.5
02/13/2019 23:50'00,13.3,17.5
02/14/2019 00:00'00,13,17.4
02/14/2019 00:10'00,14.2,17.3
02/14/2019 00:20'00,14,17.4
02/14/2019 00:30'00,13.6,17.3
02/14/2019 00:40'00,13.2,17.3
02/14/2019 00:50'00,12.8,17.2
02/14/2019 01:00'00,14,17.2
02/14/2019 01:10'00,13.6,17.2
02/14/2019 01:20'00,13.1,17.2
02/14/2019 01:30'00,13.4,17
02/14/2019 01:40'00,14,17.1
02/14/2019 01:50'00,13.4,17
02/14/2019 02:00'00,12.9,17
02/14/2019 02:10'00,13.4,16.9
02/14/2019 02:20'00,13.7,16.9
02/14/2019 02:30'00,13,16.9
02/14/2019 02:40'00,13.2,16.8
02/14/2019 02:50'00,13.8,16.8
02/14/2019 03:00'00,13,16.8
02/14/2019 03:10'00,13.2,16.7
02/14/2019 03:20'00,13.5,16.7
02/14/2019 03:30'00,12.7,16.7
02/14/2019 03:40'00,13.3,16.6
02/14/2019 03:50'00,13.5,16.6
02/14/2019 04:00'00,12.8,16.6
02/14/2019 04:10'00,13,16.6
02/14/2019 04:20'00,13.9,16.6
02/14/2019 04:30'00,12.8,16.5
02/14/2019 04:40'00,12.9,16.4
02/14/2019 04:50'00,13.5,16.4
02/14/2019 05:00'00,12.3,16.4
02/14/2019 05:10'00,13.7,16.4
02/14/2019 05:20'00,13,16.3
02/14/2019 05:30'00,12.5,16.3
02/14/2019 05:40'00,14,16.3
02/14/2019 05:50'00,12.7,16.3
02/14/2019 06:00'00,12.9,16.2
02/14/2019 06:10'00,13.4,16.2
02/14/2019 06:20'00,12.2,16.2
02/14/2019 06:30'00,13.9,16.1
02/14/2019 06:40'00,12.9,16.1
02/14/2019 06:50'00,12.5,16.1
02/14/2019 07:00'00,14,16.1
02/14/2019 07:10'00,12.9,16.1
02/14/2019 07:20'00,12.5,16
02/14/2019 07:30'00,13.8,16.1
02/14/2019 07:40'00,13.7,16.1
02/14/2019 07:50'00,13.7,16.1
02/14/2019 08:00'00,13.5,16.1
02/14/2019 08:10'00,13.5,16.1
