date,disease,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max,housa,days
2019-07-12,0,25.45972222,24.20138889,25.59583333,75.8125,21.3,22.6,21.3,55.0,33.5,26.1,35.4,90.3,4.708617071191207,47.0
2019-07-13,0,24.89722222,24.53055556,25.15138889,77.64722222,21.4,23.7,21.2,62.1,29.0,25.3,29.6,92.0,4.256651948103544,48.0
2019-07-14,0,24.40555556,24.37361111,24.5125,81.83055556,20.6,23.2,20.6,56.7,31.4,25.6,31.3,93.4,3.351782358744576,49.0
2019-07-15,0,24.53194444,24.71111111,24.98055556,87.69166667,22.5,24.1,22.6,70.7,29.7,25.7,31.7,95.8,2.3240807499220093,50.0
2019-07-16,0,23.75694444,24.37638889,24.19027778,92.20555556,22.1,23.8,22.0,70.7,29.6,25.1,31.5,100.0,1.414929593418668,51.0
2019-07-17,0,26.66944444,25.32916667,27.10972222,80.54861111,21.4,23.5,21.4,52.5,35.6,27.4,36.3,100.0,4.0795924219907285,52.0
2019-07-18,0,26.54166667,25.93333333,27.15,84.07777778,23.3,24.8,23.3,65.1,33.0,27.5,34.8,95.8,3.346002723206676,53.0
2019-07-19,0,25.38611111,25.47083333,25.61944444,85.45,22.7,24.6,22.6,65.0,30.8,26.4,31.6,96.6,2.835781347945362,54.0
2019-07-20,0,25.64722222,25.64722222,26.40138889,89.6375,23.3,24.8,23.4,69.7,29.7,26.4,32.3,100.0,2.0990853776458325,55.0
2019-07-21,0,26.81805556,26.10555556,27.43055556,85.34305556,23.4,25.0,23.4,69.7,31.6,27.1,33.2,96.6,3.1226627596259586,56.0
2019-07-22,0,26.67638889,26.34722222,27.16388889,87.82222222,24.1,25.6,24.1,74.0,30.3,27.1,31.4,95.3,2.5608605292157205,57.0
2019-07-23,0,28.15972222,26.70555556,28.71944444,78.0,23.0,25.1,23.0,56.9,34.0,28.1,35.1,97.1,4.990377324890449,58.0
2019-07-24,1,29.21111111,27.49583333,29.90138889,76.22916667,23.9,25.8,23.9,51.6,38.2,29.3,38.2,95.5,5.708400760657555,59.0
2019-07-25,1,29.16388889,27.75138889,30.13611111,78.80833333,24.1,26.0,24.0,55.9,38.7,29.7,41.7,91.6,5.1466943409252925,60.0
2019-07-26,1,29.04166667,27.77777778,29.79583333,76.30277778,25.1,26.8,24.7,51.1,37.7,29.4,39.7,94.2,5.66192921435375,61.0
2019-07-27,0,26.79722222,27.01805556,27.13333333,85.975,24.9,26.5,24.8,67.4,32.6,28.0,33.6,93.0,2.9449038170676256,62.0
2019-07-28,0,28.74861111,27.48611111,29.51388889,79.48611111,24.1,25.9,24.1,58.9,34.7,29.1,37.5,94.9,4.835292286684796,63.0
2019-07-29,0,29.44861111,28.16111111,30.68472222,78.85,24.9,26.7,24.8,60.5,35.8,29.5,39.5,93.4,5.273269330841878,64.0
2019-07-30,0,29.89583333,28.48333333,30.87777778,78.91944444,25.8,27.2,25.8,53.8,37.3,30.0,40.1,93.6,5.304633455363764,65.0
2019-07-31,0,29.53888889,28.50694444,30.57222222,79.36111111,25.5,27.3,25.4,62.2,34.1,29.7,38.2,92.6,5.118236500254278,66.0
2019-08-01,0,29.39722222,28.47361111,30.45277778,80.89027778,25.7,27.4,25.7,63.4,33.6,29.6,39.1,93.5,4.712015796280327,67.0
2019-08-02,0,29.01527778,28.44583333,29.85833333,83.78472222,25.5,27.4,25.3,70.2,34.2,29.6,39.6,94.9,3.8859393554546298,68.0
2019-08-03,0,28.625,27.92916667,29.78888889,81.55555556,24.8,26.7,24.6,62.6,35.4,29.6,39.2,95.2,4.405422641814722,69.0
2019-08-04,0,28.71111111,27.975,30.12222222,78.66527778,25.4,27.0,25.4,59.7,34.6,29.3,40.9,95.8,5.177986736668478,70.0
2019-08-05,0,28.49027778,27.91111111,29.20833333,79.32777778,23.9,26.3,23.7,62.5,33.8,29.8,35.6,92.1,4.8013500287351265,71.0
2019-08-06,0,29.76666667,28.53194444,30.525,81.20138889,26.0,27.2,26.0,57.4,38.0,30.2,41.4,93.2,4.6513488738679705,72.0
2019-08-07,0,29.225,28.35138889,30.22361111,80.28333333,25.1,27.2,24.8,57.0,36.6,29.7,41.4,94.9,4.808602204827185,73.0
2019-08-08,0,28.80972222,28.0625,29.41527778,79.92222222,24.8,27.0,24.5,58.1,36.9,29.6,38.6,93.5,4.710064517822203,74.0
2019-08-09,0,29.20416667,28.29166667,30.25694444,79.85694444,25.3,26.9,24.9,61.3,36.0,29.9,40.3,92.4,4.920446940282536,75.0
2019-08-10,0,29.17361111,28.36666667,30.05555556,78.87361111,24.9,26.9,24.7,61.6,34.9,29.8,38.7,94.7,5.111049501885012,76.0
2019-08-11,0,29.10972222,28.34305556,29.70694444,80.90833333,25.3,27.1,24.9,63.1,35.0,29.8,38.5,93.2,4.542076063990431,77.0
2019-08-12,0,29.31527778,28.45555556,30.22222222,78.74861111,25.1,27.2,24.7,64.1,35.5,29.8,39.5,89.8,5.182553117261746,78.0
2019-08-13,0,30.26527778,28.80277778,31.53194444,75.21388889,25.8,27.3,25.7,60.9,35.9,30.3,41.2,87.9,6.434419428860163,79.0
2019-08-14,0,29.06944444,28.40138889,29.55555556,79.74722222,26.4,27.6,26.2,61.8,34.7,29.5,38.0,90.6,4.783335273688353,80.0
2019-08-15,0,28.21388889,28.18333333,28.61111111,85.58611111,26.7,27.8,26.9,73.5,31.5,28.7,33.2,93.4,3.2524638487051982,81.0
2019-08-16,0,28.75972222,28.34722222,29.58055556,84.93472222,26.3,27.4,26.2,71.5,34.0,29.9,39.6,95.6,3.562428405438621,82.0
2019-08-17,0,28.71111111,28.07083333,29.53888889,80.13333333,25.0,27.0,24.8,57.8,34.3,29.3,39.4,94.2,4.688378470364803,83.0
2019-08-18,0,29.12777778,28.40833333,30.23611111,81.81111111,25.2,26.9,25.0,67.1,35.7,30.2,39.0,92.5,4.438658548271946,84.0
2019-08-19,1,28.53611111,28.30833333,29.39861111,83.54166667,24.6,26.8,24.3,68.0,34.7,30.0,38.1,92.8,3.857875120019802,85.0
2019-08-20,1,27.825,27.79861111,28.41666667,87.125,25.5,26.9,25.4,69.8,31.1,28.5,33.0,95.0,2.8779488950001797,86.0
2019-08-21,1,28.70416667,27.99861111,29.425,82.65138889,25.0,26.9,24.6,61.3,34.6,29.2,38.8,95.5,4.07173431588417,87.0
2019-08-22,1,28.03055556,27.88194444,28.58055556,82.89027778,25.5,27.2,25.3,64.7,32.2,28.5,33.8,93.8,3.8550592270061546,88.0
2019-08-23,1,25.00277778,26.35833333,25.14722222,86.40694444,23.2,25.1,22.9,74.0,27.6,27.4,28.6,93.9,2.5879978663206,89.0
2019-08-24,1,26.46527778,25.82222222,27.11388889,76.35277778,23.1,24.6,22.9,62.5,31.2,27.2,36.2,92.9,4.960607910975173,90.0
2019-08-25,1,27.02777778,25.49166667,27.54166667,63.14027778,23.7,24.4,23.6,46.2,31.4,26.2,33.3,83.1,7.895698139860509,91.0
2019-08-26,1,25.83333333,24.9875,26.25972222,67.53333333,21.3,23.7,20.8,51.7,31.3,26.1,34.2,90.0,6.530918756611304,92.0
2019-08-27,1,24.24305556,24.90833333,24.56111111,85.35833333,21.7,23.9,21.3,70.2,30.2,26.3,33.0,92.5,2.7075533200964355,93.0
2019-08-28,1,25.15416667,25.22916667,25.43194444,88.57777778,22.8,24.4,22.6,75.6,28.6,26.3,30.2,97.8,2.205611663994234,94.0
2019-08-29,1,27.16111111,26.10694444,27.89861111,83.80138889,22.6,24.4,22.4,65.6,33.6,27.8,36.5,93.5,3.5308187784697185,95.0
2019-08-30,1,25.69861111,26.14722222,26.04861111,90.67777778,24.3,25.7,24.3,75.4,31.1,26.8,34.1,97.2,1.8558238661573,96.0
2019-08-31,1,26.40555556,26.09305556,26.82777778,81.16666667,23.3,25.3,23.0,62.3,31.5,27.1,33.4,95.8,3.8957542300650285,97.0
2019-09-01,1,26.21805556,25.85277778,26.52638889,79.05138889,22.3,24.6,22.1,60.3,30.8,27.0,32.2,92.6,4.269637131683707,98.0
2019-09-02,1,26.70555556,26.07222222,27.08611111,80.64861111,22.2,24.5,22.0,64.0,33.0,27.7,34.8,93.2,4.053928954333871,99.0
2019-09-03,1,27.65694444,26.7375,28.04444444,81.07222222,24.2,25.6,24.1,58.4,33.5,28.0,34.3,93.9,4.155088952366619,100.0
2019-09-04,1,27.275,26.83472222,27.79861111,83.75694444,23.8,25.7,23.8,71.1,32.0,28.0,33.6,94.6,3.523299019351813,101.0
2019-09-05,1,25.8,26.21666667,26.09583333,87.26666667,24.3,25.8,24.3,75.1,30.1,26.9,32.0,93.3,2.5408023053048643,102.0
2019-09-06,1,27.55416667,26.78333333,28.18055556,82.5875,23.7,25.4,23.7,65.5,33.3,28.4,35.3,93.0,3.847836021967949,103.0
2019-09-07,1,27.54166667,26.71111111,27.98472222,79.15138889,23.4,25.5,23.5,64.9,34.6,28.2,36.5,90.2,4.563474383252572,104.0
2019-09-08,1,28.84583333,27.20694444,29.44444444,74.83194444,24.7,26.0,24.6,58.3,34.8,28.7,36.5,89.6,5.912502786935128,105.0
2019-09-09,1,29.6375,27.22361111,29.91111111,69.925,25.9,26.1,26.0,52.4,33.9,28.2,34.1,94.2,7.2256765578139746,106.0
2019-09-10,1,28.52083333,27.36111111,28.85277778,79.20277778,24.6,26.3,24.6,57.5,34.4,28.4,35.2,93.8,4.748091993595722,1.0
2019-09-11,1,29.05972222,27.54861111,29.45555556,76.77638889,25.9,26.7,26.0,57.9,33.7,28.6,34.4,94.6,5.4586340195408685,2.0
2019-09-12,1,26.79861111,25.95,27.01944444,68.74027778,23.6,25.3,23.4,54.8,29.8,26.7,30.4,79.2,6.5272580571644925,3.0
2019-09-13,1,23.80555556,24.54027778,23.96666667,71.80972222,22.0,23.6,22.1,58.3,26.4,25.3,26.9,80.7,5.060492890929852,4.0
2019-09-14,1,24.76666667,24.3125,25.17916667,70.96111111,20.5,23.0,20.2,55.8,32.1,25.9,33.8,83.3,5.537520633781618,5.0
2019-09-15,1,25.81666667,24.79444444,26.12777778,73.38888889,21.0,23.4,20.8,49.1,31.2,25.9,32.2,90.3,5.318336504249563,6.0
2019-09-16,1,27.92361111,24.85833333,28.1375,62.61527778,23.5,24.4,23.4,42.3,33.6,25.3,34.0,91.1,8.244048188996672,7.0
2019-09-17,1,26.15,25.17777778,26.52083333,74.39722222,23.7,24.5,23.7,57.7,29.3,25.8,29.9,87.7,5.21680007399558,8.0
2019-09-18,1,23.26388889,24.46805556,23.42777778,85.01666667,20.7,23.4,20.6,72.7,25.1,25.4,25.8,91.7,2.617988158223024,9.0
2019-09-19,1,23.05694444,23.34027778,23.21388889,74.51111111,19.8,22.7,19.5,46.1,28.5,24.2,29.7,92.5,4.405959694821967,10.0
2019-09-20,1,22.9375,22.9,23.17222222,72.81805556,19.2,21.8,19.0,53.8,26.8,23.6,27.9,88.5,4.688777878474144,11.0
2019-09-21,1,23.04166667,23.10833333,23.32361111,73.65833333,20.8,22.5,20.8,54.9,27.0,23.8,28.1,90.1,4.578562952198136,12.0
2019-09-22,1,24.58194444,23.34305556,24.91944444,70.42361111,21.2,22.3,21.2,57.1,29.9,24.4,30.3,82.3,5.56772731237988,13.0
2019-09-23,1,26.17361111,24.77222222,26.51527778,81.44027778,23.0,23.5,22.9,61.4,31.3,26.3,32.6,100.0,3.780680250627812,14.0
2019-09-24,1,23.51527778,22.88472222,23.59027778,69.01805556,21.7,22.3,21.7,61.4,25.9,23.4,26.4,74.9,5.457716313596079,15.0
2019-09-25,1,23.85138889,22.78472222,24.14027778,69.70555556,19.7,21.6,19.6,47.9,29.1,24.2,30.2,89.6,5.485641897117602,16.0
2019-09-26,1,24.16944444,23.47361111,24.42083333,74.94583333,20.0,22.0,19.7,54.3,30.5,24.8,31.9,86.9,4.6007511764676865,17.0
2019-09-27,1,24.42083333,23.79861111,24.71805556,75.98611111,21.1,22.8,20.9,61.4,30.3,24.7,32.3,88.3,4.475526485484698,18.0
2019-09-28,1,23.69027778,23.67638889,23.92222222,78.51527778,21.2,22.9,21.1,62.4,28.3,24.5,28.7,90.4,3.8481952509355466,19.0
2019-09-29,1,24.37222222,23.63194444,24.59444444,75.45694444,21.0,22.6,20.9,54.1,29.1,24.5,30.0,92.2,4.546074328731454,20.0
2019-09-30,1,24.85277778,24.24583333,25.18333333,82.97638889,21.3,23.1,21.2,62.7,30.3,25.5,31.1,93.3,3.2469593411468494,21.0
2019-10-01,1,25.09861111,24.46805556,25.43611111,79.09305556,21.7,23.4,21.7,55.2,31.0,25.7,32.2,92.5,4.0379287475105246,22.0
2019-10-02,1,23.8875,23.98611111,24.19722222,78.975,21.1,23.0,21.0,61.0,29.4,25.3,30.8,88.3,3.818003846313305,23.0
2019-10-03,1,24.24722222,23.84722222,24.49583333,77.15555556,21.9,23.2,21.9,58.8,29.8,24.7,31.0,89.7,4.210695918069499,24.0
2019-10-04,1,24.3625,22.8875,24.49027778,68.39722222,21.3,21.2,21.4,49.2,27.9,24.1,28.0,92.1,5.8234215870559645,25.0
2019-10-05,1,23.675,21.80555556,23.79166667,61.77638889,19.6,20.7,19.4,47.2,28.5,23.0,28.9,79.6,6.801730217426453,26.0
2019-10-06,1,23.15833333,21.74583333,23.27916667,62.43888889,18.7,21.1,18.7,40.1,29.3,22.8,29.6,88.3,6.514092612257005,27.0
2019-10-07,1,20.93333333,21.41805556,21.0,77.50138889,18.7,20.8,18.6,52.9,25.5,22.1,25.9,87.7,3.4761586840078307,28.0
2019-10-08,1,21.94166667,21.76388889,22.075,78.19722222,19.8,20.8,19.8,61.4,27.1,22.8,27.8,89.9,3.5581113200695835,29.0
2019-10-09,1,20.75138889,20.54861111,20.94444444,62.56111111,16.7,19.3,16.5,38.4,26.4,22.0,27.2,89.3,5.7681142689485005,30.0
2019-10-10,1,21.875,21.12638889,22.16388889,72.2125,15.9,19.3,15.8,46.1,30.1,22.8,31.0,90.0,4.555270252149245,31.0
2019-10-11,0,23.50277778,22.50694444,23.85555556,81.8625,19.9,21.3,19.9,68.0,27.9,23.5,29.0,92.4,3.237837590618589,32.0
2019-10-12,0,21.86944444,22.47222222,21.9875,94.3125,20.7,22.1,20.7,88.3,23.2,22.8,23.5,98.0,0.9240628961449504,33.0
2019-10-13,0,24.2754386,22.85614035,24.74912281,74.64736842,20.3,21.8,20.4,51.4,29.7,24.1,30.8,97.3,4.732344041936647,34.0
