,date,disease,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max
748,2017-05-31,0,24.706250000000008,24.668055555555547,22.844680851063824,78.7062937062937,20.9,22.9,2.4,49.0,32.3,27.4,33.8,100.0
749,2017-06-01,1,24.65694444444444,24.559027777777782,22.17847222222223,78.3888888888889,19.7,22.2,6.0,40.0,34.7,28.2,36.1,100.0
750,2017-06-02,1,22.395833333333336,23.288194444444446,22.72916666666667,59.71527777777778,15.9,20.0,14.5,24.0,32.4,27.8,35.5,100.0
751,2017-06-03,1,22.52083333333333,22.18125000000001,22.90416666666666,47.64583333333334,14.3,18.6,14.0,27.0,32.1,26.4,34.6,92.0
752,2017-06-04,1,23.64236111111112,23.1923611111111,24.31736111111111,44.875,14.9,18.5,14.6,20.0,34.9,28.9,36.8,82.0
753,2017-06-05,1,22.88125,22.947222222222226,23.688194444444452,57.71527777777778,11.9,18.7,11.6,24.0,33.3,26.9,36.1,92.0
754,2017-06-06,0,23.44166666666668,23.333333333333325,23.746527777777786,68.46527777777777,15.6,20.1,14.7,32.0,35.4,26.6,37.6,100.0
755,2017-06-07,0,21.35763888888888,22.34513888888889,20.911805555555567,83.5,17.6,21.0,16.6,48.0,30.0,24.3,31.9,100.0
756,2017-06-08,0,20.53402777777777,21.572222222222226,20.13680555555555,88.5486111111111,17.3,20.3,16.6,65.0,27.1,23.6,27.6,100.0
757,2017-06-09,1,24.20138888888889,23.188194444444452,24.043055555555558,71.40972222222223,15.5,19.7,15.0,39.0,35.4,27.1,36.3,100.0
758,2017-06-10,1,26.42847222222223,24.121527777777782,25.965277777777786,64.3263888888889,15.6,19.7,15.0,30.0,38.4,29.0,40.2,100.0
759,2017-06-11,1,23.33125,22.440277777777762,23.034722222222232,55.25,18.4,20.4,18.1,28.0,33.5,25.2,33.7,75.0
760,2017-06-12,1,24.14583333333333,23.16041666666668,24.51388888888888,45.069444444444436,16.4,18.5,16.2,19.0,36.2,29.2,39.0,69.0
761,2017-06-13,1,23.19583333333333,22.69305555555556,22.8125,66.20833333333333,13.9,19.2,13.9,33.0,33.2,26.1,33.8,100.0
762,2017-06-14,1,23.62638888888889,23.852083333333336,23.204166666666666,72.94444444444444,15.8,19.8,15.2,29.0,34.2,31.1,33.7,100.0
763,2017-06-15,1,24.631944444444446,23.71388888888889,24.43541666666667,67.6388888888889,15.4,19.3,15.0,29.0,36.6,29.2,37.9,100.0
764,2017-06-16,1,25.824305555555558,23.519444444444453,24.760416666666675,63.25,15.9,19.7,15.6,31.0,37.4,28.8,36.3,100.0
765,2017-06-17,1,25.15208333333333,23.343055555555548,24.56388888888888,62.423611111111114,16.3,19.0,15.9,37.0,35.8,28.2,35.6,87.0
766,2017-06-18,1,21.9763888888889,22.476388888888888,21.290277777777774,83.35416666666667,18.5,21.2,17.9,70.0,27.3,24.2,25.8,99.0
767,2017-06-19,1,26.422916666666666,24.259027777777767,25.73263888888889,69.35416666666667,17.8,20.3,17.4,41.0,36.7,28.7,36.9,97.0
768,2017-06-20,1,26.04652777777777,24.66666666666667,25.28055555555556,76.5763888888889,16.8,20.6,16.3,44.0,39.4,29.7,39.1,100.0
769,2017-06-21,1,22.64027777777777,23.19375,22.31250000000001,90.35416666666669,18.3,21.2,18.0,75.0,30.8,25.4,30.1,100.0
770,2017-06-22,1,24.371527777777786,23.19166666666667,23.686805555555555,72.85416666666667,19.7,20.5,19.6,50.0,34.5,26.6,31.9,97.0
771,2017-06-23,1,26.41875000000001,25.086805555555554,26.17152777777777,74.125,18.1,21.2,18.0,46.0,37.9,29.7,38.0,100.0
772,2017-06-24,1,26.004166666666652,25.056944444444426,25.469444444444452,76.65277777777777,19.7,22.3,19.2,46.0,37.0,28.8,35.6,100.0
773,2017-06-25,1,23.474999999999987,23.987500000000008,23.463888888888878,88.68055555555556,20.6,22.8,20.3,73.0,28.9,25.3,27.8,95.0
774,2017-06-26,1,25.08055555555555,24.171527777777786,24.48194444444444,79.80555555555556,21.1,22.4,21.1,56.0,31.4,26.4,29.9,100.0
775,2017-06-27,1,25.191666666666684,24.436805555555555,24.60416666666668,82.88194444444444,20.7,22.5,19.1,52.0,35.0,27.4,32.7,100.0
776,2017-06-28,1,24.78194444444443,24.6375,24.72708333333333,87.77083333333331,21.5,23.1,22.0,62.0,31.9,27.3,30.7,99.0
777,2017-06-29,1,24.82083333333334,24.53888888888891,24.632638888888888,87.2986111111111,21.0,23.2,21.6,62.0,30.8,26.5,29.4,100.0
778,2017-06-30,1,24.758333333333336,24.47361111111111,24.63194444444445,90.85416666666669,21.3,23.1,21.8,72.0,31.4,26.7,29.4,100.0
779,2017-07-01,1,28.810416666666665,27.001388888888897,28.686805555555573,80.625,22.4,23.8,23.4,46.0,39.6,30.5,39.2,100.0
780,2017-07-02,1,29.980555555555554,28.038888888888888,29.568750000000023,77.15972222222223,22.9,24.8,23.5,51.0,39.9,32.6,40.0,100.0
781,2017-07-03,1,31.121527777777786,29.79861111111111,30.71388888888889,70.1111111111111,24.1,25.6,24.4,46.0,39.8,36.3,39.7,98.0
782,2017-07-04,1,29.020138888888887,27.93680555555556,28.35694444444445,83.63194444444444,24.7,25.3,25.0,62.0,38.1,32.6,35.9,99.0
783,2017-07-05,1,27.68124999999999,26.72500000000001,27.25625,76.63194444444444,23.3,24.2,23.8,53.0,37.4,32.1,36.0,96.0
784,2017-07-06,1,28.72875,26.071250000000006,27.82875000000001,72.225,22.0,22.6,22.0,46.0,37.2,31.9,36.8,93.0
