date,disease,T20_mean_x,ST_mean_x,T60_mean_x,ST_min_x,T20_max_x,ST_max_x,T60_max_x,T20_mean_y,ST_mean_y,T60_mean_y,T20_max_y,ST_max_y,T60_max_y,T20_mean_z,ST_mean_z,T60_mean_z,ST_max_z,T60_max_z
2017/11/19,1,11.39805825,13.21941748,7.822330097,12.5,13.8,13.7,10.4,12.45555556,13.75902778,9.602777778,25.1,17.5,24.8,11.14791667,13.90555556,9.892361111,16.2,20.8
2017/11/20,1,12.7038835,12.16601942,10.81650485,8.1,23.9,17.8,20.1,11.00347222,12.71180556,7.772222222,13.8,13.7,10.4,12.45555556,13.75902778,9.602777778,17.5,24.8
2017/11/21,1,11.09417476,11.04368932,9.818446602,7.3,23.5,17.6,19.9,11.29722222,11.47013889,9.851388889,23.9,17.8,20.1,11.00347222,12.71180556,7.772222222,13.7,10.4
2017/11/22,1,12.7776699,11.8,10.92427184,6.9,24.8,18.5,20.7,10.37986111,10.80347222,9.15625,23.5,17.6,19.9,11.29722222,11.47013889,9.851388889,17.8,20.1
2017/11/23,1,12.4407767,12.25825243,10.61456311,8.7,23.1,17,19.1,11.35,11.15416667,9.844444444,24.8,18.5,20.7,10.37986111,10.80347222,9.15625,17.6,19.9
2017/11/24,1,16.6038835,14.68058252,10.93398058,12.6,25.6,17.4,20,12.40347222,12.45486111,10.32847222,23.1,17,19.1,11.35,11.15416667,9.844444444,18.5,20.7
2017/11/25,1,14.98737864,14.16213592,12.6776699,11.9,27.8,17.4,23.7,14.89791667,14.65416667,10.25972222,25.6,17.4,20,12.40347222,12.45486111,10.32847222,17,19.1
2017/11/26,1,14.00776699,13.3815534,9.500970874,11.2,26.2,16.4,21.4,13.32708333,14.16805556,11.49444444,27.8,17.4,23.7,14.89791667,14.65416667,10.25972222,17.4,20
2017/11/27,1,13.06213592,13.22330097,10.90291262,11.1,26.2,16.1,22.8,12.66111111,13.52013889,9.084027778,26.2,16.4,21.4,13.32708333,14.16805556,11.49444444,17.4,23.7
2017/11/28,1,16.03495146,14.68543689,10.80485437,12.7,27.3,17.4,20,12.83888889,13.59027778,10.50069444,26.2,16.1,22.8,12.66111111,13.52013889,9.084027778,16.4,21.4
2017/11/29,1,15.68058252,14.59223301,13.1961165,12.5,26.2,17.6,23.6,14.52986111,14.69861111,10.31111111,27.3,17.4,20,12.83888889,13.59027778,10.50069444,16.1,22.8
2017/11/30,1,14.41650485,14.23495146,12.36019417,12.5,22.7,16.7,19.8,14.23611111,14.67013889,12.11319444,26.2,17.6,23.6,14.52986111,14.69861111,10.31111111,17.4,20
2017/12/1,1,16.37669903,15.57572816,13.14368932,14.4,23.2,17.4,20.2,14.16805556,14.57361111,11.95625,22.7,16.7,19.8,14.23611111,14.67013889,12.11319444,17.6,23.6
2017/12/2,1,15.63009709,15.33009709,13.2038835,13.8,25.1,17.4,22.4,15.60833333,15.65138889,12.53819444,23.2,17.4,20.2,14.16805556,14.57361111,11.95625,16.7,19.8
2017/12/3,1,14.19902913,14.14951456,11.38349515,12.4,25.1,16.7,21.3,14.22361111,15.16111111,12.12916667,25.1,17.4,22.4,15.60833333,15.65138889,12.53819444,17.4,20.2
2017/12/4,1,14.2223301,13.59805825,11.92718447,11.5,26.2,16.9,22.9,12.54305556,14.03263889,10.21111111,25.1,16.7,21.3,14.22361111,15.16111111,12.12916667,17.4,22.4
2017/12/5,1,10.69417476,12.56019417,4.92038835,11,19.5,14.2,9.7,12.70138889,13.67361111,10.8125,26.2,16.9,22.9,12.54305556,14.03263889,10.21111111,16.7,21.3
2017/12/6,1,12.59805825,13.07087379,6.255339806,11.6,22.7,15.3,15,10.49444444,12.74513889,3.743055556,19.5,14.2,9.7,12.70138889,13.67361111,10.8125,16.9,22.9
2017/12/7,1,12.7038835,12.60970874,10.70582524,10.7,27.9,15.8,23.4,11.43263889,13.02222222,6.568055556,22.7,15.3,15,10.49444444,12.74513889,3.743055556,14.2,9.7
2017/12/22,1,17.27961165,16.15242718,17.2961165,14.7,27,19,29.7,15.54375,16.09583333,15.39861111,27.5,18.5,28.3,14.80972222,16.03958333,14.69652778,18,25.4
2017/12/23,1,16.53592233,16.07475728,16.18446602,14.6,27.9,18.6,27.1,15.99861111,16.44791667,15.95902778,27,19,29.7,15.54375,16.09583333,15.39861111,18.5,28.3
2017/12/24,1,16.34757282,15.79029126,16.11747573,14.4,25.8,18.2,25.8,15.34722222,16.29652778,15.02847222,27.9,18.6,27.1,15.99861111,16.44791667,15.95902778,19,29.7
2017/12/25,1,16.93786408,16.24951456,16.92427184,14.9,27.6,18.8,28.4,15.35208333,16.07569444,15.14791667,25.8,18.2,25.8,15.34722222,16.29652778,15.02847222,18.6,27.1
2017/12/26,1,17.00194175,17.1776699,17.26893204,16.1,25.5,18.9,26.3,16.43611111,16.63888889,16.44305556,27.6,18.8,28.4,15.35208333,16.07569444,15.14791667,18.2,25.8
2017/12/27,1,14.96407767,16.16213592,15.14466019,15.1,26.8,18.3,28.8,15.69375,17.10625,15.92222222,25.5,18.9,26.3,16.43611111,16.63888889,16.44305556,18.8,28.4
2017/12/28,1,13.31553398,15.42135922,13.40873786,14.8,23.2,16.7,22.5,14.15,16.14166667,14.26597222,26.8,18.3,28.8,15.69375,17.10625,15.92222222,18.9,26.3
2017/12/29,1,16.80291262,15.62912621,16.32912621,14.3,27,18.3,27.3,12.91180556,15.37708333,12.91388889,23.2,16.7,22.5,14.15,16.14166667,14.26597222,18.3,28.8
2017/12/30,1,16.03106796,15.83495146,15.81650485,14.7,26.1,18,25.4,15.53541667,15.87152778,15.13333333,27,18.3,27.3,12.91180556,15.37708333,12.91388889,16.7,22.5
2017/12/31,1,17.11747573,16.10194175,16.71941748,14.8,27.7,18.4,27.2,14.94791667,16.00069444,14.80763889,26.1,18,25.4,15.53541667,15.87152778,15.13333333,18.3,27.3
2018/1/1,1,12.26019417,15.10970874,12.51650485,14.6,17.2,15.8,17.9,15.62777778,16.30555556,15.42291667,27.7,18.4,27.2,14.94791667,16.00069444,14.80763889,18,25.4
2018/1/2,1,16.97669903,15.57184466,16.55825243,14.4,27.2,18,26.7,12.20069444,15.11180556,12.32847222,17.2,15.8,17.9,15.62777778,16.30555556,15.42291667,18.4,27.2
2018/1/3,1,16.54951456,15.7223301,16.13883495,14.6,25.1,17.6,27,15.73125,15.84722222,15.45277778,27.2,18,26.7,12.20069444,15.11180556,12.32847222,15.8,17.9
2018/1/4,1,16.59708738,15.98446602,16.24951456,14.9,25.8,18,26.5,15.43472222,15.93263889,15.20486111,25.1,17.6,27,15.73125,15.84722222,15.45277778,18,26.7
2018/1/5,1,17.22912621,15.97184466,16.90582524,14.7,28.5,18.5,30.5,15.36111111,16.125,15.07430556,25.8,18,26.5,15.43472222,15.93263889,15.20486111,17.6,27
2018/1/6,1,14.61262136,15.57669903,14.57669903,14.6,25,16.7,24.3,15.89791667,16.22708333,15.64791667,28.5,18.5,30.5,15.36111111,16.125,15.07430556,18,26.5
2018/1/7,1,15.97572816,15.49902913,15.52621359,14.5,25.2,17.4,26.9,13.88402778,15.575,13.72361111,25,16.7,24.3,15.89791667,16.22708333,15.64791667,18.5,30.5
2018/1/8,1,16.69708738,15.75436893,16.40679612,14.6,27.6,18,26.4,14.86180556,15.68541667,14.62222222,25.2,17.4,26.9,13.88402778,15.575,13.72361111,16.7,24.3
2018/1/9,1,12.48446602,15.20970874,12.60291262,14.8,15.7,15.7,15.8,15.44166667,15.96041667,15.33333333,27.6,18,26.4,14.86180556,15.68541667,14.62222222,17.4,26.9
2018/1/10,1,15.7038835,15.27475728,15.61941748,14.5,25,17.2,24,12.3375,15.15347222,12.51666667,15.7,15.7,15.8,15.44166667,15.96041667,15.33333333,18,26.4
2018/1/11,1,16.59417476,15.47281553,16.22427184,14.4,27.5,17.6,25.7,14.64375,15.46875,14.64652778,25,17.2,24,12.3375,15.15347222,12.51666667,15.7,15.8
2018/1/12,1,16.01553398,15.58252427,15.70582524,14.5,25.9,17.3,23.9,15.37847222,15.74444444,15.24722222,27.5,17.6,25.7,14.64375,15.46875,14.64652778,17.2,24
2018/1/13,1,16.27961165,15.12621359,15.4407767,14.1,27.3,16.9,24.8,14.875,15.70694444,14.61458333,25.9,17.3,23.9,15.37847222,15.74444444,15.24722222,17.6,25.7
2018/1/14,1,16.53495146,15.34660194,15.70873786,14.3,28.4,17.4,27.4,15.1625,15.33680556,14.46666667,27.3,16.9,24.8,14.875,15.70694444,14.61458333,17.3,23.9
2018/1/15,1,17.40485437,15.75825243,16.4961165,14.6,29.5,18.1,28.6,15.30763889,15.61388889,14.76527778,28.4,17.4,27.4,15.1625,15.33680556,14.46666667,16.9,24.8
2018/1/16,1,16.87281553,15.74854369,16.33300971,14.8,25.4,17.7,24.1,15.83611111,15.97152778,15.17569444,29.5,18.1,28.6,15.30763889,15.61388889,14.76527778,17.4,27.4
2018/1/17,1,17.15145631,15.63300971,16.5776699,14.8,25.1,17.4,24.4,15.63402778,16.00138889,15.35,25.4,17.7,24.1,15.83611111,15.97152778,15.17569444,18.1,28.6
2018/1/18,1,13.78058252,15.53203883,13.97378641,15.2,17.5,16,17.1,15.88888889,15.87777778,15.66180556,25.1,17.4,24.4,15.63402778,16.00138889,15.35,17.7,24.1
2018/1/19,1,17.69902913,16.02135922,17.29029126,15,26.2,18.1,25.7,13.69027778,15.61388889,13.95902778,17.5,16,17.1,15.88888889,15.87777778,15.66180556,17.4,24.4
2018/1/20,1,18.0776699,16.5038835,17.67087379,15.3,28.6,18.6,28.4,16.625,16.36180556,16.5125,26.2,18.1,25.7,13.69027778,15.61388889,13.95902778,16,17.1
2018/1/21,1,17.24563107,16.21747573,16.71359223,15,27.4,18.2,26.1,16.63958333,16.75833333,16.52291667,28.6,18.6,28.4,16.625,16.36180556,16.5125,18.1,25.7
2018/1/22,1,17.3184466,16.37184466,16.8776699,15.3,25.9,18.2,24.5,16.11805556,16.43819444,15.89027778,27.4,18.2,26.1,16.63958333,16.75833333,16.52291667,18.6,28.4
2018/1/23,1,13.27475728,15.77087379,13.37864078,15.3,19,16.3,18.7,16.11666667,16.57916667,15.92152778,25.9,18.2,24.5,16.11805556,16.43819444,15.89027778,18.2,26.1
2018/1/24,1,15.82912621,15.4184466,15.46796117,14.5,27.4,17.2,26.5,12.87638889,15.63402778,12.92847222,19,16.3,18.7,16.11666667,16.57916667,15.92152778,18.2,24.5
2018/1/25,1,16.22427184,15.33883495,15.63009709,14.3,26.6,17.1,24.8,14.86944444,15.59305556,14.58055556,27.4,17.2,26.5,12.87638889,15.63402778,12.92847222,16.3,18.7
2018/1/26,1,15.83106796,15.47184466,15.17184466,14.6,26.3,17,24,15.08541667,15.51041667,14.58958333,26.6,17.1,24.8,14.86944444,15.59305556,14.58055556,17.2,26.5
2018/1/27,1,15.88640777,15.61553398,15.5592233,14.3,25,18.6,25.5,14.84027778,15.54166667,14.325,26.3,17,24,15.08541667,15.51041667,14.58958333,17.1,24.8
2018/1/28,1,17.10097087,16.01650485,30.68252427,14,27.5,19.9,38.3,14.775,15.78472222,23.8375,25,18.6,46.9,14.84027778,15.54166667,14.325,17,24
2018/1/29,1,13.0776699,15.17184466,13.06796117,14.3,23.2,16.4,23.5,15.60416667,16.25208333,25.43472222,27.5,19.9,38.3,14.775,15.78472222,23.8375,18.6,46.9
2018/1/30,1,16.07281553,15.09514563,15.88932039,13.7,25.7,18,25.2,12.73402778,15.02222222,12.65486111,23.2,16.4,23.5,15.60416667,16.25208333,25.43472222,19.9,38.3
2018/1/31,1,17.37184466,16.06796117,17.44271845,14.3,27.8,19.8,30.5,15.01736111,15.44027778,14.92152778,25.7,18,25.2,12.73402778,15.02222222,12.65486111,16.4,23.5
2018/2/1,1,16.40970874,16.19417476,16.31262136,14.6,25.8,19,24.7,15.95972222,16.35555556,16.08958333,27.8,19.8,30.5,15.01736111,15.44027778,14.92152778,18,25.2
2018/2/2,1,13.24757282,15.42135922,13.40291262,14.7,19.7,16.5,20,15.23263889,16.31597222,15.21944444,25.8,19,24.7,15.95972222,16.35555556,16.08958333,19.8,30.5
2018/2/3,1,15.49126214,15.45242718,15.52621359,14.2,25.6,17.9,26.1,12.83819444,15.30902778,12.92708333,19.7,16.5,20,15.23263889,16.31597222,15.21944444,19,24.7
2018/2/4,1,17.31165049,16.12038835,17.17475728,14.6,28.2,19.7,26.9,14.56875,15.63402778,14.67083333,25.6,17.9,26.1,12.83819444,15.30902778,12.92708333,16.5,20
2018/2/5,1,17.20097087,16.50679612,17.0631068,15.1,25.8,19,29.9,16.34097222,16.51805556,16.25277778,28.2,19.7,26.9,14.56875,15.63402778,14.67083333,17.9,26.1
2018/2/6,1,17.04174757,16.07184466,16.81262136,13.3,25.4,18.8,25.5,16.14375,16.69791667,16.07916667,25.8,19,29.9,16.34097222,16.51805556,16.25277778,19.7,26.9
2018/2/7,1,17.86213592,16.5038835,17.82330097,14.7,28.8,20.1,28.4,15.93055556,16.27986111,15.76597222,25.4,18.8,25.5,16.14375,16.69791667,16.07916667,19,29.9
2018/2/8,1,17.88446602,16.74660194,17.93009709,15.1,27.3,19.5,32.1,16.42916667,16.83819444,16.52152778,28.8,20.1,28.4,15.93055556,16.27986111,15.76597222,18.8,25.5
2018/2/9,1,18.69514563,16.66796117,18.18834951,15,29.3,19.4,29.8,16.65902778,16.9625,16.68611111,27.3,19.5,32.1,16.42916667,16.83819444,16.52152778,20.1,28.4
2018/2/10,1,18.57864078,17.00970874,18.45048544,15.1,33,20.2,34.9,17.30555556,16.97638889,16.92847222,29.3,19.4,29.8,16.65902778,16.9625,16.68611111,19.5,32.1
2018/2/11,1,15.97864078,16.81067961,16.36699029,15.4,26.8,18.8,25.2,17.13472222,17.31319444,17.27708333,33,20.2,34.9,17.30555556,16.97638889,16.92847222,19.4,29.8
2018/2/12,1,18.86213592,17.13203883,18.58834951,15.5,29.9,20.5,28.5,15.15972222,16.75763889,15.51944444,26.8,18.8,25.2,17.13472222,17.31319444,17.27708333,20.2,34.9
2018/3/26,1,19.39223301,17.46601942,19.67669903,12.8,29.5,23.2,33.9,19.09097222,17.37430556,18.94097222,32.1,21.6,36.1,19.83541667,17.77777778,19.71527778,20.5,37.3
2018/3/27,1,18.95728155,15.97961165,18.85048544,11.8,31.6,20.3,32.3,17.86319444,17.31527778,18.23680556,29.5,23.2,33.9,19.09097222,17.37430556,18.94097222,21.6,36.1
2018/3/28,1,20.67669903,17.71067961,20.50194175,14.8,34.8,21.1,35.7,17.66388889,16.65763889,17.75138889,31.6,20.3,32.3,17.86319444,17.31527778,18.23680556,23.2,33.9
2018/3/29,1,21.18932039,17.80679612,20.73300971,15.3,34.3,20.9,33.5,18.95277778,18.0375,19.00555556,34.8,21.1,35.7,17.66388889,16.65763889,17.75138889,20.3,32.3
2018/3/30,1,21.87184466,18.45048544,21.69514563,15.4,36.6,22.1,37.2,19.68958333,18.22222222,19.49861111,34.3,21,33.5,18.95277778,18.0375,19.00555556,21.1,35.7
2018/3/31,1,23.28349515,19.06504854,22.83980583,16.4,34.6,22,36.4,20.91875,18.91666667,20.90625,36.6,22.1,37.2,19.68958333,18.22222222,19.49861111,21,33.5
2018/4/1,1,20.99223301,18.11650485,20.81747573,15.6,34.3,21.2,36,20.83819444,19.22569444,20.69305556,34.6,22,36.4,20.91875,18.91666667,20.90625,22.1,37.2
2018/4/2,1,21.35631068,18.71165049,21.23009709,16.3,33.2,21.6,33.5,19.44861111,18.52222222,19.47638889,34.3,21.3,36,20.83819444,19.22569444,20.69305556,22,36.4
2018/4/3,1,22.2631068,19.26699029,21.91553398,17.2,32.6,21.7,33.9,19.99375,19.04791667,20.05069444,33.2,21.6,33.5,19.44861111,18.52222222,19.47638889,21.3,36
2018/4/4,1,23.76699029,19.73883495,23.53106796,17.4,36.7,22.8,38.6,20.88263889,19.53263889,20.75763889,32.6,21.7,33.9,19.99375,19.04791667,20.05069444,21.6,33.5
2018/4/5,1,23.83592233,19.93786408,23.36213592,17.7,36.3,22.7,37.4,22.10902778,20.05555556,22.05972222,36.7,22.8,38.6,20.88263889,19.53263889,20.75763889,21.7,33.9
2018/4/6,1,21.9223301,20.2815534,21.61650485,18.7,31.2,21.8,30.6,22.81805556,20.38819444,22.53680556,36.3,22.7,37.4,22.10902778,20.05555556,22.05972222,22.8,38.6
2018/4/7,1,20.88640777,20.26990291,20.7368932,19.2,29.7,21.5,28.1,20.78055556,20.35208333,20.69027778,31.2,21.8,30.6,22.81805556,20.38819444,22.53680556,22.7,37.4
2018/4/8,1,21.19514563,19.83398058,20.81941748,18.2,28.8,21.7,28.1,20.07361111,20.17430556,20.03402778,29.7,21.5,28.1,20.78055556,20.35208333,20.69027778,21.8,30.6
2018/4/9,0,19.74368932,17.95242718,19.68737864,15.4,32.6,21.3,37.4,18.73611111,19.60347222,18.70069444,28.8,21.7,28.1,20.07361111,20.17430556,20.03402778,21.5,28.1
2018/4/10,0,18.59223301,16.74368932,18.31456311,14,36.9,20.1,36.2,17.54930556,18.175,17.75347222,32.6,21.3,37.4,18.73611111,19.60347222,18.70069444,21.7,28.1
2018/4/11,0,21.31553398,17.94271845,20.86407767,15.4,33.1,20.9,35.5,17.23819444,17.27916667,17.24236111,36.9,20.1,36.2,17.54930556,18.175,17.75347222,21.3,37.4
2018/4/12,0,18.09417476,17.83883495,17.91262136,16.1,25.8,19.2,24.1,19.74097222,18.35694444,19.60486111,33.1,20.9,35.5,17.23819444,17.27916667,17.24236111,20.1,36.2
2018/4/13,0,24.14368932,20.00970874,24.27961165,18.2,34.5,22.5,38.2,18.14861111,18.20486111,18.09513889,25.8,19.4,24.1,19.74097222,18.35694444,19.60486111,20.9,35.5
2018/4/14,0,22.42038835,19.59223301,22.32135922,17.4,33.6,24.3,36.3,22.48194444,20.29097222,22.74652778,34.5,22.5,38.2,18.14861111,18.20486111,18.09513889,19.4,24.1
2018/4/15,0,20.4407767,18.88543689,20.03300971,17.5,31,20.9,29.1,20.53194444,19.77986111,20.64513889,33.6,24.3,36.3,22.48194444,20.29097222,22.74652778,22.5,38.2
2018/4/16,0,21.58932039,19.82621359,21.22038835,19.2,31.9,21.5,29.6,19.51944444,19.2,19.37708333,31,20.9,29.1,20.53194444,19.77986111,20.64513889,24.3,36.3
2018/4/17,0,20.94271845,18.53398058,20.6223301,16.3,31.8,20.9,34.6,19.77638889,19.84791667,19.70277778,31.9,21.5,29.6,19.51944444,19.2,19.37708333,20.9,29.1
2018/4/18,0,18.97087379,19.03883495,18.83592233,18.1,27.6,20.4,26.5,19.84861111,18.94583333,19.78194444,31.8,20.9,34.6,19.77638889,19.84791667,19.70277778,21.5,29.6
2018/4/19,0,20.78058252,19.13398058,20.57378641,17.8,34.2,21.2,38.8,17.86180556,19.025,17.93055556,27.6,20.4,26.5,19.84861111,18.94583333,19.78194444,20.9,34.6
2018/4/20,0,21.70776699,19.22427184,21.04854369,17.2,31.2,21.8,31.6,19.71319444,19.37569444,19.70486111,34.2,21.2,38.8,17.86180556,19.025,17.93055556,20.4,26.5
2018/4/21,0,23.43592233,20.20291262,23.25533981,17.9,33.1,22.9,36,20.65555556,19.59930556,20.30902778,31.2,21.8,31.6,19.71319444,19.37569444,19.70486111,21.2,38.8
2018/4/22,0,24.17475728,20.35048544,23.25048544,18.2,35.9,23.1,36.1,21.99444444,20.47430556,21.94305556,33.1,22.9,36,20.65555556,19.59930556,20.30902778,21.8,31.6
2018/4/23,0,23.57378641,20.80582524,22.9631068,18.6,34.6,23.5,35.4,22.57569444,20.70208333,22.06180556,35.9,23.1,36.1,21.99444444,20.47430556,21.94305556,22.9,36
2018/4/24,0,24.60291262,21.09805825,23.7,19.2,35.6,23.4,36.2,22.19930556,21.08680556,21.92638889,34.6,23.5,35.4,22.57569444,20.70208333,22.06180556,23.1,36.1
2018/4/25,0,20.47087379,21.12038835,20.40970874,20.7,25.8,21.5,24.6,23.37916667,21.4,22.83888889,35.6,23.4,36.2,22.19930556,21.08680556,21.92638889,23.5,35.4
2018/4/26,0,23.76407767,21.19902913,23.80291262,19.9,32.8,23,35.9,19.83611111,20.99375,19.85069444,25.8,21.5,24.6,23.37916667,21.4,22.83888889,23.4,36.2
2018/4/27,0,22.87281553,20.82621359,22.48834951,17.5,34.6,24.8,35.3,21.83402778,21.10902778,21.99305556,32.8,23,35.9,19.83611111,20.99375,19.85069444,21.5,24.6
2018/4/28,0,22.10097087,21.34951456,21.89320388,19.3,29,23.5,29.4,21.60555556,21.09166667,21.49513889,34.6,24.8,35.3,21.83402778,21.10902778,21.99305556,23,35.9
2018/4/29,0,23.04271845,20.89126214,22.8776699,17.9,35.1,25,37.2,20.93680556,21.32222222,20.92847222,29,23.5,29.4,21.60555556,21.09166667,21.49513889,24.8,35.3
2018/4/30,0,23.83106796,21.39126214,23.30970874,18.2,33.8,25.4,34.7,21.63125,21.07013889,21.64861111,35.1,25,37.2,20.93680556,21.32222222,20.92847222,23.5,29.4
2018/5/1,0,23,21.62621359,22.51747573,18.7,34.5,25.2,34.2,22.37986111,21.60208333,22.11666667,33.8,25.4,34.7,21.63125,21.07013889,21.64861111,25,37.2
2018/5/2,0,24.66893204,22.12524272,24.22815534,19.3,33.6,25.5,34.7,21.95694444,21.71805556,21.72152778,34.5,25.2,34.2,22.37986111,21.60208333,22.11666667,25.4,34.7
2018/5/3,0,20.0961165,20.88932039,20.06990291,19.7,28.7,22.1,26.3,23.33263889,22.27013889,23.13263889,33.6,25.5,34.7,21.95694444,21.71805556,21.72152778,25.2,34.2
2018/5/4,0,23.08737864,21.63786408,22.69708738,20.4,28.3,23.2,27.7,19.62222222,20.85555556,19.72013889,28.7,22.1,26.3,23.33263889,22.27013889,23.13263889,25.5,34.7
2018/5/5,0,21.6,20.31359223,21.10776699,17.5,30.2,24,32.1,21.40694444,21.35972222,21.24305556,28.3,23.2,27.7,19.62222222,20.85555556,19.72013889,22.1,26.3
2018/5/6,0,20.9407767,19.36893204,20.3038835,16.3,30.5,23.1,31,19.69444444,20.14722222,19.475,30.2,24,32.1,21.40694444,21.35972222,21.24305556,23.2,27.7
2018/5/7,0,22.91165049,20.84951456,22.18252427,17.7,35.5,24.7,34.6,20.12152778,19.77708333,19.77638889,30.5,23.1,31,19.69444444,20.14722222,19.475,24,32.1
2018/5/8,0,17.46116505,19.5815534,17.70776699,19.1,21.2,20.4,20.8,21.86458333,21.08819444,21.47152778,35.5,24.7,34.6,20.12152778,19.77708333,19.77638889,23.1,31
2018/5/9,0,19.80970874,20.00194175,19.6407767,19.4,24.4,20.9,22.9,17.72986111,19.69027778,17.98194444,21.2,20.4,20.8,21.86458333,21.08819444,21.47152778,24.7,34.6
2018/5/10,0,20.92524272,19.63980583,20.1592233,18.2,32.4,22.1,28.7,18.76736111,19.85625,18.82638889,24.4,20.9,22.9,17.72986111,19.69027778,17.98194444,20.4,20.8
2018/5/11,0,20.9223301,19.07184466,19.9223301,16.6,30.5,22.1,30.1,19.59027778,19.67083333,19.18888889,32.4,22.1,28.7,18.76736111,19.85625,18.82638889,20.9,22.9
2018/5/12,0,21.22815534,18.89320388,20.12135922,15.6,33.5,22.8,30.9,19.29305556,19.1125,18.69027778,30.5,22.1,30.1,19.59027778,19.67083333,19.18888889,22.1,28.7
2018/5/13,0,22.34660194,19.82330097,21.18543689,16.8,34.2,24,32.5,19.93333333,19.23263889,19.24513889,33.5,22.8,30.9,19.29305556,19.1125,18.69027778,22.1,30.1
2018/5/14,0,18.5776699,19.71941748,18.77378641,19.3,20.6,20.2,20.5,21.35416667,20.25486111,20.63125,34.2,24,32.5,19.93333333,19.23263889,19.24513889,22.8,30.9
2018/5/15,0,26.21262136,21.60582524,24.96504854,19.2,34.3,24.7,35.3,18.49513889,19.75347222,18.74444444,20.6,20.2,20.5,21.35416667,20.25486111,20.63125,24,32.5
2018/5/16,0,24.92621359,22.06504854,24.20873786,19.3,35.2,25.6,34.1,24.61805556,21.81944444,23.77777778,34.3,24.7,35.3,18.49513889,19.75347222,18.74444444,20.2,20.5
2018/5/17,0,24.12621359,22.00194175,22.96407767,20.1,31.7,24.1,28.6,23.72916667,22.34791667,23.31805556,35.2,25.6,34.1,24.61805556,21.81944444,23.77777778,24.7,35.3
2018/6/1,0,19.83980583,20.88640777,20.08446602,20.1,24,21.7,24,21.63055556,22.16111111,21.74722222,27.1,23.7,27.5,23.13194444,22.48125,22.89791667,23.7,28.1
2018/6/2,0,25.05048544,22.57184466,26.26019417,19,36,27.6,38.4,19.4375,20.74166667,19.63888889,24,21.7,24,21.63055556,22.16111111,21.74722222,23.7,27.5
2018/6/3,0,24.64368932,23.13980583,25.81456311,20,32.8,27.8,36,24.1375,22.74027778,24.98263889,36,27.6,38.4,19.4375,20.74166667,19.63888889,21.7,24
2018/6/4,0,25.04466019,24.02427184,26.16407767,20.4,32.5,28.9,36.1,23.70625,23.23541667,24.40138889,32.8,27.8,36,24.1375,22.74027778,24.98263889,27.6,38.4
2018/6/5,0,25.79805825,24.16213592,26.8407767,20.8,32.8,28.3,35.9,24.25,23.94791667,25.04375,32.5,28.9,36.1,23.70625,23.23541667,24.40138889,27.8,36
2018/6/6,0,24.70097087,23.7592233,25.15825243,21.5,32,26.7,35.2,24.91875,24.21875,25.64444444,32.8,28.3,35.9,24.25,23.94791667,25.04375,28.9,36.1
2018/6/7,0,20.9631068,22.05728155,21.09126214,21.1,25.4,23,26,24.08402778,23.64722222,24.39791667,32,26.7,35.2,24.91875,24.21875,25.64444444,28.3,35.9
2018/6/8,0,24.26116505,23.15728155,24.94563107,21.6,31.8,26.1,35,20.95347222,22.03958333,21.05902778,25.4,23,26,24.08402778,23.64722222,24.39791667,26.7,35.2
2018/6/9,0,23.8815534,23.42135922,25.22330097,21.3,30.3,26.1,35.4,23.49652778,23.26527778,24.01041667,31.8,26.1,35,20.95347222,22.03958333,21.05902778,23,26
2018/6/10,0,26.55533981,24.42427184,26.70097087,22.1,35.2,27.5,37.4,23.46666667,23.54513889,24.43541667,30.3,26.1,35.4,23.49652778,23.26527778,24.01041667,26.1,35
2018/6/11,0,23.96019417,23.19029126,23.84368932,22.1,30,24.4,29.9,25.72986111,24.43125,25.74652778,35.2,27.5,37.4,23.46666667,23.54513889,24.43541667,26.1,35.4
2018/6/12,0,26.48543689,23.71067961,26.09708738,22.2,32.9,26.1,34,23.64722222,23.2,23.44583333,30,24.4,29.9,25.72986111,24.43125,25.74652778,27.5,37.4
2018/6/13,0,27.26601942,24.61456311,27.53592233,22.6,33.5,27.4,36,26.02847222,23.95555556,25.62777778,32.9,26.1,34,23.64722222,23.2,23.44583333,24.4,29.9
2018/6/14,0,24.81650485,22.74951456,24.65825243,20.9,32.5,25.3,32.3,26.05833333,24.28958333,26.17013889,33.5,27.4,36,26.02847222,23.95555556,25.62777778,26.1,34
2018/6/15,0,23.92038835,22.60970874,24.32135922,20.4,31.9,25.6,31.6,24.12083333,22.77638889,23.8875,32.5,25.3,32.3,26.05833333,24.28958333,26.17013889,27.4,36
2018/6/16,0,22.62524272,22.93398058,22.64368932,22.3,26.4,23.7,26.1,23.65069444,22.975,23.89305556,31.9,25.6,31.6,24.12083333,22.77638889,23.8875,25.3,32.3
2018/6/17,0,22.57961165,21.84174757,22.62135922,20.5,32.4,24.3,31.1,22.08888889,22.83888889,22.13680556,26.4,23.7,26.1,23.65069444,22.975,23.89305556,25.6,31.6
2018/6/18,0,24.4407767,22.69417476,24.71262136,20,34,26.1,35.9,21.85347222,21.99583333,21.93194444,32.4,24.3,31.1,22.08888889,22.83888889,22.13680556,23.7,26.1
2018/6/19,0,21.4407767,21.98640777,21.40291262,21.2,31.1,23.6,29.2,23.75069444,22.95138889,23.96388889,34,26.1,35.9,21.85347222,21.99583333,21.93194444,24.3,31.1
