"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"°C"	""	""	""	""	""	""
"09/22/2016 19:30'00"	"42635.8125000000"	"  22.0000"	"  23.5000"	""	""	""	""	""	""	
"09/22/2016 19:40'00"	"42635.8194444444"	"  22.0000"	"  23.5000"	""	""	""	""	""	""	
"09/22/2016 19:50'00"	"42635.8263888889"	"  21.9000"	"  23.5000"	""	""	""	""	""	""	
"09/22/2016 20:00'00"	"42635.8333333333"	"  22.0000"	"  23.5000"	""	""	""	""	""	""	
"09/22/2016 20:10'00"	"42635.8402777778"	"  22.1000"	"  23.5000"	""	""	""	""	""	""	
"09/22/2016 20:20'00"	"42635.8472222222"	"  22.1000"	"  23.5000"	""	""	""	""	""	""	
"09/22/2016 20:30'00"	"42635.8541666667"	"  22.0000"	"  23.5000"	""	""	""	""	""	""	
"09/22/2016 20:40'00"	"42635.8611111111"	"  22.1000"	"  23.5000"	""	""	""	""	""	""	
"09/22/2016 20:50'00"	"42635.8680555556"	"  22.0000"	"  23.5000"	""	""	""	""	""	""	
"09/22/2016 21:00'00"	"42635.8750000000"	"  22.0000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 21:10'00"	"42635.8819444444"	"  22.2000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 21:20'00"	"42635.8888888889"	"  22.2000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 21:30'00"	"42635.8958333333"	"  22.1000"	"  23.5000"	""	""	""	""	""	""	
"09/22/2016 21:40'00"	"42635.9027777778"	"  22.3000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 21:50'00"	"42635.9097222222"	"  22.1000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 22:00'00"	"42635.9166666667"	"  22.2000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 22:10'00"	"42635.9236111111"	"  22.2000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 22:20'00"	"42635.9305555556"	"  21.9000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 22:30'00"	"42635.9375000000"	"  21.8000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 22:40'00"	"42635.9444444444"	"  21.8000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 22:50'00"	"42635.9513888889"	"  21.9000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 23:00'00"	"42635.9583333333"	"  22.0000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 23:10'00"	"42635.9652777778"	"  21.9000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 23:20'00"	"42635.9722222222"	"  21.9000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 23:30'00"	"42635.9791666667"	"  22.0000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 23:40'00"	"42635.9861111111"	"  21.9000"	"  23.4000"	""	""	""	""	""	""	
"09/22/2016 23:50'00"	"42635.9930555556"	"  22.0000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 00:00'00"	"42636.0000000000"	"  22.0000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 00:10'00"	"42636.0069444444"	"  22.0000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 00:20'00"	"42636.0138888889"	"  22.0000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 00:30'00"	"42636.0208333333"	"  22.1000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 00:40'00"	"42636.0277777778"	"  22.1000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 00:50'00"	"42636.0347222222"	"  22.1000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 01:00'00"	"42636.0416666667"	"  22.4000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 01:10'00"	"42636.0486111111"	"  22.5000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 01:20'00"	"42636.0555555556"	"  22.5000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 01:30'00"	"42636.0625000000"	"  22.6000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 01:40'00"	"42636.0694444444"	"  22.7000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 01:50'00"	"42636.0763888889"	"  22.7000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 02:00'00"	"42636.0833333333"	"  22.7000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 02:10'00"	"42636.0902777778"	"  22.7000"	"  23.2000"	""	""	""	""	""	""	
"09/23/2016 02:20'00"	"42636.0972222222"	"  22.8000"	"  23.2000"	""	""	""	""	""	""	
"09/23/2016 02:30'00"	"42636.1041666667"	"  22.8000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 02:40'00"	"42636.1111111111"	"  22.8000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 02:50'00"	"42636.1180555556"	"  22.8000"	"  23.1000"	""	""	""	""	""	""	
"09/23/2016 03:00'00"	"42636.1250000000"	"  23.0000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 03:10'00"	"42636.1319444444"	"  23.1000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 03:20'00"	"42636.1388888889"	"  23.1000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 03:30'00"	"42636.1458333333"	"  23.1000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 03:40'00"	"42636.1527777778"	"  23.2000"	"  23.2000"	""	""	""	""	""	""	
"09/23/2016 03:50'00"	"42636.1597222222"	"  22.8000"	"  22.9000"	""	""	""	""	""	""	
"09/23/2016 04:00'00"	"42636.1666666667"	"  22.4000"	"  23.2000"	""	""	""	""	""	""	
"09/23/2016 04:10'00"	"42636.1736111111"	"  22.5000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 04:20'00"	"42636.1805555556"	"  22.5000"	"  23.3000"	""	""	""	""	""	""	
"09/23/2016 04:30'00"	"42636.1875000000"	"  22.6000"	"  23.1000"	""	""	""	""	""	""	
"09/23/2016 04:40'00"	"42636.1944444444"	"  22.6000"	"  23.2000"	""	""	""	""	""	""	
"09/23/2016 04:50'00"	"42636.2013888889"	"  22.6000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 05:00'00"	"42636.2083333333"	"  22.7000"	"  23.0000"	""	""	""	""	""	""	
"09/23/2016 05:10'00"	"42636.2152777778"	"  22.7000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 05:20'00"	"42636.2222222222"	"  22.6000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 05:30'00"	"42636.2291666667"	"  22.5000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 05:40'00"	"42636.2361111111"	"  22.6000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 05:50'00"	"42636.2430555556"	"  22.6000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 06:00'00"	"42636.2500000000"	"  22.7000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 06:10'00"	"42636.2569444444"	"  22.7000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 06:20'00"	"42636.2638888889"	"  22.8000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 06:30'00"	"42636.2708333333"	"  22.9000"	"  23.4000"	""	""	""	""	""	""	
"09/23/2016 06:40'00"	"42636.2777777778"	"  22.9000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 06:50'00"	"42636.2847222222"	"  22.9000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 07:00'00"	"42636.2916666667"	"  23.2000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 07:10'00"	"42636.2986111111"	"  23.2000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 07:20'00"	"42636.3055555556"	"  23.4000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 07:30'00"	"42636.3125000000"	"  23.1000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 07:40'00"	"42636.3194444444"	"  23.1000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 07:50'00"	"42636.3263888889"	"  23.2000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 08:00'00"	"42636.3333333333"	"  23.6000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 08:10'00"	"42636.3402777778"	"  23.8000"	"  23.6000"	""	""	""	""	""	""	
"09/23/2016 08:20'00"	"42636.3472222222"	"  24.3000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 08:30'00"	"42636.3541666667"	"  24.8000"	"  23.6000"	""	""	""	""	""	""	
"09/23/2016 08:40'00"	"42636.3611111111"	"  24.7000"	"  23.5000"	""	""	""	""	""	""	
"09/23/2016 08:50'00"	"42636.3680555556"	"  24.7000"	"  23.6000"	""	""	""	""	""	""	
"09/23/2016 09:00'00"	"42636.3750000000"	"  24.0000"	"  23.6000"	""	""	""	""	""	""	
"09/23/2016 09:10'00"	"42636.3819444444"	"  23.6000"	"  23.7000"	""	""	""	""	""	""	
"09/23/2016 09:20'00"	"42636.3888888889"	"  23.5000"	"  23.7000"	""	""	""	""	""	""	
"09/23/2016 09:30'00"	"42636.3958333333"	"  23.7000"	"  23.6000"	""	""	""	""	""	""	
"09/23/2016 09:40'00"	"42636.4027777778"	"  23.7000"	"  23.7000"	""	""	""	""	""	""	
"09/23/2016 09:50'00"	"42636.4097222222"	"  24.0000"	"  23.7000"	""	""	""	""	""	""	
"09/23/2016 10:00'00"	"42636.4166666667"	"  24.6000"	"  23.7000"	""	""	""	""	""	""	
"09/23/2016 10:10'00"	"42636.4236111111"	"  25.7000"	"  23.7000"	""	""	""	""	""	""	
"09/23/2016 10:20'00"	"42636.4305555556"	"  25.6000"	"  23.7000"	""	""	""	""	""	""	
"09/23/2016 10:30'00"	"42636.4375000000"	"  25.6000"	"  23.7000"	""	""	""	""	""	""	
"09/23/2016 10:40'00"	"42636.4444444444"	"  25.8000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 10:50'00"	"42636.4513888889"	"  25.1000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 11:00'00"	"42636.4583333333"	"  25.5000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 11:10'00"	"42636.4652777778"	"  24.9000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 11:20'00"	"42636.4722222222"	"  24.5000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 11:30'00"	"42636.4791666667"	"  24.2000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 11:40'00"	"42636.4861111111"	"  24.1000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 11:50'00"	"42636.4930555556"	"  24.7000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 12:00'00"	"42636.5000000000"	"  25.1000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 12:10'00"	"42636.5069444444"	"  25.7000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 12:20'00"	"42636.5138888889"	"  25.5000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 12:30'00"	"42636.5208333333"	"  25.7000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 12:40'00"	"42636.5277777778"	"  25.1000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 12:50'00"	"42636.5347222222"	"  25.2000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 13:00'00"	"42636.5416666667"	"  24.5000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 13:10'00"	"42636.5486111111"	"  24.7000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 13:20'00"	"42636.5555555556"	"  24.9000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 13:30'00"	"42636.5625000000"	"  25.2000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 13:40'00"	"42636.5694444444"	"  25.8000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 13:50'00"	"42636.5763888889"	"  26.1000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 14:00'00"	"42636.5833333333"	"  27.3000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 14:10'00"	"42636.5902777778"	"  27.5000"	"  24.1000"	""	""	""	""	""	""	
"09/23/2016 14:20'00"	"42636.5972222222"	"  27.5000"	"  24.1000"	""	""	""	""	""	""	
"09/23/2016 14:30'00"	"42636.6041666667"	"  25.0000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 14:40'00"	"42636.6111111111"	"  25.9000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 14:50'00"	"42636.6180555556"	"  25.3000"	"  24.3000"	""	""	""	""	""	""	
"09/23/2016 15:00'00"	"42636.6250000000"	"  26.0000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 15:10'00"	"42636.6319444444"	"  27.1000"	"  24.3000"	""	""	""	""	""	""	
"09/23/2016 15:20'00"	"42636.6388888889"	"  28.6000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 15:30'00"	"42636.6458333333"	"  25.7000"	"  24.3000"	""	""	""	""	""	""	
"09/23/2016 15:40'00"	"42636.6527777778"	"  25.0000"	"  24.4000"	""	""	""	""	""	""	
"09/23/2016 15:50'00"	"42636.6597222222"	"  24.7000"	"  24.4000"	""	""	""	""	""	""	
"09/23/2016 16:00'00"	"42636.6666666667"	"  24.4000"	"  24.3000"	""	""	""	""	""	""	
"09/23/2016 16:10'00"	"42636.6736111111"	"  24.1000"	"  24.3000"	""	""	""	""	""	""	
"09/23/2016 16:20'00"	"42636.6805555556"	"  23.9000"	"  24.3000"	""	""	""	""	""	""	
"09/23/2016 16:30'00"	"42636.6875000000"	"  23.8000"	"  24.3000"	""	""	""	""	""	""	
"09/23/2016 16:40'00"	"42636.6944444444"	"  23.8000"	"  24.3000"	""	""	""	""	""	""	
"09/23/2016 16:50'00"	"42636.7013888889"	"  23.9000"	"  24.3000"	""	""	""	""	""	""	
"09/23/2016 17:00'00"	"42636.7083333333"	"  24.0000"	"  24.3000"	""	""	""	""	""	""	
"09/23/2016 17:10'00"	"42636.7152777778"	"  23.6000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 17:20'00"	"42636.7222222222"	"  23.5000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 17:30'00"	"42636.7291666667"	"  23.4000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 17:40'00"	"42636.7361111111"	"  23.2000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 17:50'00"	"42636.7430555556"	"  23.2000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 18:00'00"	"42636.7500000000"	"  23.1000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 18:10'00"	"42636.7569444444"	"  22.9000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 18:20'00"	"42636.7638888889"	"  22.9000"	"  24.2000"	""	""	""	""	""	""	
"09/23/2016 18:30'00"	"42636.7708333333"	"  22.9000"	"  24.1000"	""	""	""	""	""	""	
"09/23/2016 18:40'00"	"42636.7777777778"	"  22.9000"	"  24.1000"	""	""	""	""	""	""	
"09/23/2016 18:50'00"	"42636.7847222222"	"  22.7000"	"  24.1000"	""	""	""	""	""	""	
"09/23/2016 19:00'00"	"42636.7916666667"	"  22.6000"	"  24.1000"	""	""	""	""	""	""	
"09/23/2016 19:10'00"	"42636.7986111111"	"  22.3000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 19:20'00"	"42636.8055555556"	"  22.0000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 19:30'00"	"42636.8125000000"	"  22.0000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 19:40'00"	"42636.8194444444"	"  22.2000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 19:50'00"	"42636.8263888889"	"  22.4000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 20:00'00"	"42636.8333333333"	"  22.5000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 20:10'00"	"42636.8402777778"	"  22.7000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 20:20'00"	"42636.8472222222"	"  22.7000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 20:30'00"	"42636.8541666667"	"  22.8000"	"  24.0000"	""	""	""	""	""	""	
"09/23/2016 20:40'00"	"42636.8611111111"	"  22.6000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 20:50'00"	"42636.8680555556"	"  22.7000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 21:00'00"	"42636.8750000000"	"  22.9000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 21:10'00"	"42636.8819444444"	"  22.9000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 21:20'00"	"42636.8888888889"	"  22.8000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 21:30'00"	"42636.8958333333"	"  22.8000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 21:40'00"	"42636.9027777778"	"  22.8000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 21:50'00"	"42636.9097222222"	"  22.7000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 22:00'00"	"42636.9166666667"	"  22.7000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 22:10'00"	"42636.9236111111"	"  22.7000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 22:20'00"	"42636.9305555556"	"  22.8000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 22:30'00"	"42636.9375000000"	"  22.7000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 22:40'00"	"42636.9444444444"	"  22.7000"	"  23.9000"	""	""	""	""	""	""	
"09/23/2016 22:50'00"	"42636.9513888889"	"  22.5000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 23:00'00"	"42636.9583333333"	"  22.6000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 23:10'00"	"42636.9652777778"	"  22.6000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 23:20'00"	"42636.9722222222"	"  22.6000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 23:30'00"	"42636.9791666667"	"  22.6000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 23:40'00"	"42636.9861111111"	"  22.6000"	"  23.8000"	""	""	""	""	""	""	
"09/23/2016 23:50'00"	"42636.9930555556"	"  22.6000"	"  23.8000"	""	""	""	""	""	""	
"09/24/2016 00:00'00"	"42637.0000000000"	"  22.5000"	"  23.8000"	""	""	""	""	""	""	
"09/24/2016 00:10'00"	"42637.0069444444"	"  22.5000"	"  23.8000"	""	""	""	""	""	""	
"09/24/2016 00:20'00"	"42637.0138888889"	"  22.5000"	"  23.8000"	""	""	""	""	""	""	
"09/24/2016 00:30'00"	"42637.0208333333"	"  22.6000"	"  23.8000"	""	""	""	""	""	""	
"09/24/2016 00:40'00"	"42637.0277777778"	"  22.6000"	"  23.8000"	""	""	""	""	""	""	
"09/24/2016 00:50'00"	"42637.0347222222"	"  22.5000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 01:00'00"	"42637.0416666667"	"  22.5000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 01:10'00"	"42637.0486111111"	"  22.4000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 01:20'00"	"42637.0555555556"	"  22.3000"	"  23.8000"	""	""	""	""	""	""	
"09/24/2016 01:30'00"	"42637.0625000000"	"  22.2000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 01:40'00"	"42637.0694444444"	"  21.7000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 01:50'00"	"42637.0763888889"	"  21.6000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 02:00'00"	"42637.0833333333"	"  21.3000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 02:10'00"	"42637.0902777778"	"  21.1000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 02:20'00"	"42637.0972222222"	"  21.0000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 02:30'00"	"42637.1041666667"	"  21.1000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 02:40'00"	"42637.1111111111"	"  21.1000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 02:50'00"	"42637.1180555556"	"  21.1000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 03:00'00"	"42637.1250000000"	"  21.4000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 03:10'00"	"42637.1319444444"	"  21.1000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 03:20'00"	"42637.1388888889"	"  21.2000"	"  23.4000"	""	""	""	""	""	""	
"09/24/2016 03:30'00"	"42637.1458333333"	"  20.8000"	"  23.4000"	""	""	""	""	""	""	
"09/24/2016 03:40'00"	"42637.1527777778"	"  20.6000"	"  23.4000"	""	""	""	""	""	""	
"09/24/2016 03:50'00"	"42637.1597222222"	"  20.7000"	"  23.4000"	""	""	""	""	""	""	
"09/24/2016 04:00'00"	"42637.1666666667"	"  20.5000"	"  23.4000"	""	""	""	""	""	""	
"09/24/2016 04:10'00"	"42637.1736111111"	"  20.6000"	"  23.3000"	""	""	""	""	""	""	
"09/24/2016 04:20'00"	"42637.1805555556"	"  20.4000"	"  23.3000"	""	""	""	""	""	""	
"09/24/2016 04:30'00"	"42637.1875000000"	"  20.1000"	"  23.2000"	""	""	""	""	""	""	
"09/24/2016 04:40'00"	"42637.1944444444"	"  20.0000"	"  23.2000"	""	""	""	""	""	""	
"09/24/2016 04:50'00"	"42637.2013888889"	"  20.3000"	"  23.2000"	""	""	""	""	""	""	
"09/24/2016 05:00'00"	"42637.2083333333"	"  20.4000"	"  23.2000"	""	""	""	""	""	""	
"09/24/2016 05:10'00"	"42637.2152777778"	"  20.9000"	"  23.1000"	""	""	""	""	""	""	
"09/24/2016 05:20'00"	"42637.2222222222"	"  21.0000"	"  23.1000"	""	""	""	""	""	""	
"09/24/2016 05:30'00"	"42637.2291666667"	"  21.2000"	"  23.1000"	""	""	""	""	""	""	
"09/24/2016 05:40'00"	"42637.2361111111"	"  21.2000"	"  23.1000"	""	""	""	""	""	""	
"09/24/2016 05:50'00"	"42637.2430555556"	"  20.9000"	"  23.1000"	""	""	""	""	""	""	
"09/24/2016 06:00'00"	"42637.2500000000"	"  21.2000"	"  23.0000"	""	""	""	""	""	""	
"09/24/2016 06:10'00"	"42637.2569444444"	"  21.4000"	"  23.0000"	""	""	""	""	""	""	
"09/24/2016 06:20'00"	"42637.2638888889"	"  21.6000"	"  23.1000"	""	""	""	""	""	""	
"09/24/2016 06:30'00"	"42637.2708333333"	"  21.8000"	"  23.2000"	""	""	""	""	""	""	
"09/24/2016 06:40'00"	"42637.2777777778"	"  22.1000"	"  23.1000"	""	""	""	""	""	""	
"09/24/2016 06:50'00"	"42637.2847222222"	"  22.6000"	"  23.2000"	""	""	""	""	""	""	
"09/24/2016 07:00'00"	"42637.2916666667"	"  23.2000"	"  23.1000"	""	""	""	""	""	""	
"09/24/2016 07:10'00"	"42637.2986111111"	"  23.6000"	"  23.2000"	""	""	""	""	""	""	
"09/24/2016 07:20'00"	"42637.3055555556"	"  24.2000"	"  23.2000"	""	""	""	""	""	""	
"09/24/2016 07:30'00"	"42637.3125000000"	"  24.3000"	"  23.2000"	""	""	""	""	""	""	
"09/24/2016 07:40'00"	"42637.3194444444"	"  23.5000"	"  23.2000"	""	""	""	""	""	""	
"09/24/2016 07:50'00"	"42637.3263888889"	"  24.0000"	"  23.3000"	""	""	""	""	""	""	
"09/24/2016 08:00'00"	"42637.3333333333"	"  24.9000"	"  23.4000"	""	""	""	""	""	""	
"09/24/2016 08:10'00"	"42637.3402777778"	"  24.5000"	"  23.3000"	""	""	""	""	""	""	
"09/24/2016 08:20'00"	"42637.3472222222"	"  24.0000"	"  23.4000"	""	""	""	""	""	""	
"09/24/2016 08:30'00"	"42637.3541666667"	"  23.8000"	"  23.4000"	""	""	""	""	""	""	
"09/24/2016 08:40'00"	"42637.3611111111"	"  23.6000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 08:50'00"	"42637.3680555556"	"  23.5000"	"  23.4000"	""	""	""	""	""	""	
"09/24/2016 09:00'00"	"42637.3750000000"	"  23.3000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 09:10'00"	"42637.3819444444"	"  22.7000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 09:20'00"	"42637.3888888889"	"  23.1000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 09:30'00"	"42637.3958333333"	"  23.2000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 09:40'00"	"42637.4027777778"	"  23.2000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 09:50'00"	"42637.4097222222"	"  24.0000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 10:00'00"	"42637.4166666667"	"  24.3000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 10:10'00"	"42637.4236111111"	"  24.0000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 10:20'00"	"42637.4305555556"	"  23.7000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 10:30'00"	"42637.4375000000"	"  23.8000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 10:40'00"	"42637.4444444444"	"  23.5000"	"  23.5000"	""	""	""	""	""	""	
"09/24/2016 10:50'00"	"42637.4513888889"	"  23.7000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 11:00'00"	"42637.4583333333"	"  24.3000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 11:10'00"	"42637.4652777778"	"  23.5000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 11:20'00"	"42637.4722222222"	"  23.3000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 11:30'00"	"42637.4791666667"	"  23.1000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 11:40'00"	"42637.4861111111"	"  23.2000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 11:50'00"	"42637.4930555556"	"  23.2000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 12:00'00"	"42637.5000000000"	"  23.3000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 12:10'00"	"42637.5069444444"	"  23.1000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 12:20'00"	"42637.5138888889"	"  23.2000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 12:30'00"	"42637.5208333333"	"  23.1000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 12:40'00"	"42637.5277777778"	"  23.1000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 12:50'00"	"42637.5347222222"	"  22.9000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 13:00'00"	"42637.5416666667"	"  22.8000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 13:10'00"	"42637.5486111111"	"  23.0000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 13:20'00"	"42637.5555555556"	"  23.2000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 13:30'00"	"42637.5625000000"	"  23.3000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 13:40'00"	"42637.5694444444"	"  23.1000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 13:50'00"	"42637.5763888889"	"  22.6000"	"  23.7000"	""	""	""	""	""	""	
"09/24/2016 14:00'00"	"42637.5833333333"	"  22.5000"	"  23.6000"	""	""	""	""	""	""	
"09/24/2016 14:10'00"	"42637.5902777778"	"  22.5000"	"  23.6000"	""	""	""	""	""	""	
