Date/Time,T20,ST
2017/6/23 19:10,22.4,24.6
2017/6/23 19:20,22.2,24.5
2017/6/23 19:30,22.2,24.4
2017/6/23 19:40,21.9,24.3
2017/6/23 19:50,21.9,24.2
2017/6/23 20:00,21.8,24.2
2017/6/23 20:10,21.9,24.1
2017/6/23 20:20,21.8,24
2017/6/23 20:30,21.8,24
2017/6/23 20:40,21.8,23.9
2017/6/23 20:50,21.7,23.9
2017/6/23 21:00,21.6,23.8
2017/6/23 21:10,21.5,23.8
2017/6/23 21:20,21.5,23.7
2017/6/23 21:30,21.6,23.7
2017/6/23 21:40,21.6,23.7
2017/6/23 21:50,21.5,23.7
2017/6/23 22:00,21.4,23.6
2017/6/23 22:10,21.4,23.6
2017/6/23 22:20,21.3,23.5
2017/6/23 22:30,21.3,23.5
2017/6/23 22:40,21.2,23.4
2017/6/23 22:50,21.2,23.4
2017/6/23 23:00,21.1,23.4
2017/6/23 23:10,21,23.3
2017/6/23 23:20,20.9,23.3
2017/6/23 23:30,20.8,23.2
2017/6/23 23:40,20.9,23.2
2017/6/23 23:50,20.9,23.2
2017/6/24 0:00,20.9,23.1
2017/6/24 0:10,20.9,23.1
2017/6/24 0:20,20.9,23.1
2017/6/24 0:30,21,23.1
2017/6/24 0:40,20.9,23
2017/6/24 0:50,20.9,23
2017/6/24 1:00,20.9,23
2017/6/24 1:10,20.9,23
2017/6/24 1:20,20.8,22.9
2017/6/24 1:30,20.5,22.9
2017/6/24 1:40,20.4,22.9
2017/6/24 1:50,20.4,22.8
2017/6/24 2:00,20.2,22.8
2017/6/24 2:10,20.3,22.7
2017/6/24 2:20,20,22.7
2017/6/24 2:30,19.9,22.6
2017/6/24 2:40,19.7,22.6
2017/6/24 2:50,19.5,22.5
2017/6/24 3:00,19.5,22.5
2017/6/24 3:10,19.5,22.4
2017/6/24 3:20,19.6,22.4
2017/6/24 3:30,19.6,22.3
2017/6/24 3:40,19.6,22.3
2017/6/24 3:50,19.6,22.3
2017/6/24 4:00,19.8,22.3
2017/6/24 4:10,20.1,22.3
2017/6/24 4:20,20.3,22.3
2017/6/24 4:30,20.2,22.3
2017/6/24 4:40,20.1,22.3
2017/6/24 4:50,20.2,22.3
2017/6/24 5:00,20.5,22.3
2017/6/24 5:10,20.7,22.3
2017/6/24 5:20,21,22.3
2017/6/24 5:30,21.1,22.3
2017/6/24 5:40,21.2,22.4
2017/6/24 5:50,21.4,22.4
2017/6/24 6:00,21.6,22.4
2017/6/24 6:10,22.1,22.5
2017/6/24 6:20,22.7,22.5
2017/6/24 6:30,23.2,22.6
2017/6/24 6:40,24.1,22.7
2017/6/24 6:50,24.2,22.8
2017/6/24 7:00,24,22.9
2017/6/24 7:10,24.5,23
2017/6/24 7:20,25.5,23.1
2017/6/24 7:30,25.9,23.2
2017/6/24 7:40,27,23.4
2017/6/24 7:50,29,23.6
2017/6/24 8:00,28.1,23.7
2017/6/24 8:10,26.7,23.8
2017/6/24 8:20,26.9,23.9
2017/6/24 8:30,26.5,24
2017/6/24 8:40,28.3,24.1
2017/6/24 8:50,28.3,24.2
2017/6/24 9:00,31.2,24.3
2017/6/24 9:10,30.6,24.6
2017/6/24 9:20,28.9,24.7
2017/6/24 9:30,28,24.7
2017/6/24 9:40,28.4,24.7
2017/6/24 9:50,29.4,24.7
2017/6/24 10:00,28.9,24.9
2017/6/24 10:10,28.8,24.9
2017/6/24 10:20,30.5,25
2017/6/24 10:30,30,25.2
2017/6/24 10:40,31.6,25.3
2017/6/24 10:50,30.2,25.5
2017/6/24 11:00,31.6,25.5
2017/6/24 11:10,32,25.8
2017/6/24 11:20,32,25.9
2017/6/24 11:30,29.7,25.9
2017/6/24 11:40,32.7,26
2017/6/24 11:50,33,26.2
2017/6/24 12:00,32.7,26.4
2017/6/24 12:10,33.1,26.5
2017/6/24 12:20,32.9,26.6
2017/6/24 12:30,32.5,26.6
2017/6/24 12:40,31.4,26.5
2017/6/24 12:50,31.5,26.5
2017/6/24 13:00,30.9,26.5
2017/6/24 13:10,30.4,26.4
2017/6/24 13:20,29,26.3
2017/6/24 13:30,29.1,26.2
2017/6/24 13:40,29.4,26
2017/6/24 13:50,28.7,25.9
2017/6/24 14:00,29.3,25.9
2017/6/24 14:10,28.1,25.8
2017/6/24 14:20,31.6,25.9
2017/6/24 14:30,30.2,25.9
2017/6/24 14:40,29.6,25.9
2017/6/24 14:50,29.8,25.9
2017/6/24 15:00,31,26
2017/6/24 15:10,30.2,26
2017/6/24 15:20,31.5,26
2017/6/24 15:30,31.4,26.1
2017/6/24 15:40,31,26.1
2017/6/24 15:50,30.2,26.1
2017/6/24 16:00,28.3,25.9
2017/6/24 16:10,28.8,25.9
2017/6/24 16:20,29.4,25.8
2017/6/24 16:30,27.6,25.8
2017/6/24 16:40,27.2,25.6
2017/6/24 16:50,27.3,25.6
2017/6/24 17:00,27.1,25.5
2017/6/24 17:10,26.5,25.5
2017/6/24 17:20,25.9,25.4
2017/6/24 17:30,25.9,25.2
2017/6/24 17:40,25.3,25.1
2017/6/24 17:50,25.1,25.1
2017/6/24 18:00,24.6,24.9
2017/6/24 18:10,24.3,24.8
2017/6/24 18:20,24.2,24.6
2017/6/24 18:30,24,24.6
2017/6/24 18:40,23.9,24.5
2017/6/24 18:50,23.7,24.5
2017/6/24 19:00,23.7,24.5
2017/6/24 19:10,23.4,24.5
2017/6/24 19:20,23.3,24.4
2017/6/24 19:30,23.2,24.4
2017/6/24 19:40,23.1,24.3
2017/6/24 19:50,23.2,24.3
2017/6/24 20:00,23.1,24.2
2017/6/24 20:10,23,24.2
2017/6/24 20:20,23.1,24.1
2017/6/24 20:30,23,24.1
2017/6/24 20:40,23.1,24.1
2017/6/24 20:50,23,24
2017/6/24 21:00,22.9,24
2017/6/24 21:10,22.9,24
2017/6/24 21:20,22.9,24
2017/6/24 21:30,23,24
2017/6/24 21:40,23,24
2017/6/24 21:50,22.9,23.9
2017/6/24 22:00,22.8,23.9
2017/6/24 22:10,22.6,23.9
2017/6/24 22:20,22.5,23.9
2017/6/24 22:30,22.5,23.8
2017/6/24 22:40,22.3,23.8
2017/6/24 22:50,22.3,23.8
2017/6/24 23:00,22.3,23.8
2017/6/24 23:10,22.2,23.7
2017/6/24 23:20,22.1,23.7
2017/6/24 23:30,22.2,23.7
2017/6/24 23:40,22.2,23.7
2017/6/24 23:50,22.2,23.7
2017/6/25 0:00,22.2,23.7
2017/6/25 0:10,22.1,23.7
2017/6/25 0:20,22.3,23.7
2017/6/25 0:30,22.5,23.7
2017/6/25 0:40,22.7,23.7
2017/6/25 0:50,22.7,23.7
2017/6/25 1:00,22.7,23.7
2017/6/25 1:10,22.8,23.7
2017/6/25 1:20,22.7,23.7
2017/6/25 1:30,22.6,23.7
2017/6/25 1:40,22.5,23.7
2017/6/25 1:50,22.3,23.6
2017/6/25 2:00,22.3,23.6
2017/6/25 2:10,22.3,23.6
2017/6/25 2:20,22.2,23.6
2017/6/25 2:30,22.2,23.5
2017/6/25 2:40,22.2,23.5
2017/6/25 2:50,22.1,23.5
2017/6/25 3:00,22.1,23.5
2017/6/25 3:10,22,23.5
2017/6/25 3:20,21.9,23.4
2017/6/25 3:30,21.7,23.4
2017/6/25 3:40,21.7,23.4
2017/6/25 3:50,21.6,23.4
2017/6/25 4:00,21.7,23.4
2017/6/25 4:10,21.7,23.3
2017/6/25 4:20,21.6,23.3
2017/6/25 4:30,21.5,23.3
2017/6/25 4:40,21.4,23.2
2017/6/25 4:50,21.2,23.2
2017/6/25 5:00,21.2,23.1
2017/6/25 5:10,21.2,23.1
2017/6/25 5:20,21.1,23
2017/6/25 5:30,21,23
2017/6/25 5:40,20.9,22.9
2017/6/25 5:50,20.8,22.9
2017/6/25 6:00,20.9,22.8
2017/6/25 6:10,21,22.8
2017/6/25 6:20,21.1,22.8
2017/6/25 6:30,21.3,22.8
2017/6/25 6:40,21.3,22.8
2017/6/25 6:50,22.1,22.9
2017/6/25 7:00,22.4,22.9
2017/6/25 7:10,21.9,23
2017/6/25 7:20,22.2,23
2017/6/25 7:30,22.6,23
2017/6/25 7:40,22.5,23
2017/6/25 7:50,23.5,23.1
2017/6/25 8:00,24.8,23.3
2017/6/25 8:10,23.8,23.3
2017/6/25 8:20,24.1,23.4
2017/6/25 8:30,25.2,23.5
2017/6/25 8:40,24.6,23.5
2017/6/25 8:50,25.7,23.7
2017/6/25 9:00,26.4,23.8
2017/6/25 9:10,26.4,23.9
2017/6/25 9:20,26.8,24
2017/6/25 9:30,26.9,24.1
2017/6/25 9:40,26.8,24.2
2017/6/25 9:50,26.7,24.2
2017/6/25 10:00,26.4,24.3
2017/6/25 10:10,26.3,24.2
2017/6/25 10:20,25.7,24.2
2017/6/25 10:30,25,24.2
2017/6/25 10:40,24.4,24.1
2017/6/25 10:50,23.9,24.1
2017/6/25 11:00,23.7,24
2017/6/25 11:10,23.8,24
2017/6/25 11:20,23.7,23.9
2017/6/25 11:30,23.5,23.9
2017/6/25 11:40,23.8,23.9
2017/6/25 11:50,25,23.9
2017/6/25 12:00,24.4,24
2017/6/25 12:10,24,24
2017/6/25 12:20,23.7,24
2017/6/25 12:30,23.4,23.9
2017/6/25 12:40,23.9,23.9
2017/6/25 12:50,23.7,23.9
2017/6/25 13:00,24.1,24
2017/6/25 13:10,23.3,24
2017/6/25 13:20,23,23.9
2017/6/25 13:30,22.6,23.9
2017/6/25 13:40,22.8,23.8
2017/6/25 13:50,23,23.8
2017/6/25 14:00,23.4,23.8
2017/6/25 14:10,24,23.8
2017/6/25 14:20,22.7,23.8
2017/6/25 14:30,22.5,23.7
2017/6/25 14:40,23,23.7
2017/6/25 14:50,24.3,23.7
2017/6/25 15:00,23.5,23.7
2017/6/25 15:10,22.8,23.7
2017/6/25 15:20,23.1,23.7
2017/6/25 15:30,24.5,23.7
2017/6/25 15:40,24.3,23.7
2017/6/25 15:50,23.7,23.7
2017/6/25 16:00,24.3,23.8
2017/6/25 16:10,26.1,23.9
2017/6/25 16:20,27.1,24
2017/6/25 16:30,26.5,24.2
2017/6/25 16:40,25.3,24.2
2017/6/25 16:50,24.7,24.2
2017/6/25 17:00,24.5,24.1
2017/6/25 17:10,24.2,24.1
2017/6/25 17:20,24.5,24.1
2017/6/25 17:30,24.5,24.1
2017/6/25 17:40,24.4,24.1
2017/6/25 17:50,23.7,24
2017/6/25 18:00,24.5,24
2017/6/25 18:10,24.4,24
2017/6/25 18:20,24,24
2017/6/25 18:30,23.7,24
2017/6/25 18:40,23.4,24
2017/6/25 18:50,23.2,24
2017/6/25 19:00,23,23.9
2017/6/25 19:10,22.7,23.8
2017/6/25 19:20,22.7,23.8
2017/6/25 19:30,22.6,23.7
2017/6/25 19:40,22.4,23.7
2017/6/25 19:50,22.4,23.7
2017/6/25 20:00,22.5,23.7
2017/6/25 20:10,22.3,23.6
2017/6/25 20:20,22.2,23.6
2017/6/25 20:30,22.2,23.5
2017/6/25 20:40,22.2,23.5
2017/6/25 20:50,22.3,23.5
2017/6/25 21:00,22.4,23.4
2017/6/25 21:10,22.5,23.5
2017/6/25 21:20,22.5,23.4
2017/6/25 21:30,22.5,23.4
2017/6/25 21:40,22.5,23.4
2017/6/25 21:50,22.3,23.4
2017/6/25 22:00,22.2,23.4
2017/6/25 22:10,22.3,23.4
2017/6/25 22:20,22.3,23.4
2017/6/25 22:30,22.4,23.4
2017/6/25 22:40,22.3,23.4
2017/6/25 22:50,22.3,23.4
2017/6/25 23:00,22.2,23.3
2017/6/25 23:10,22.1,23.3
2017/6/25 23:20,22.2,23.3
2017/6/25 23:30,22.2,23.3
2017/6/25 23:40,22.2,23.3
2017/6/25 23:50,22.2,23.3
2017/6/26 0:00,22.2,23.3
2017/6/26 0:10,22.1,23.3
2017/6/26 0:20,22.1,23.3
2017/6/26 0:30,22.1,23.2
2017/6/26 0:40,22,23.2
2017/6/26 0:50,22,23.2
2017/6/26 1:00,22.1,23.2
2017/6/26 1:10,22,23.2
2017/6/26 1:20,22,23.2
2017/6/26 1:30,21.8,23.2
2017/6/26 1:40,21.8,23.2
2017/6/26 1:50,21.8,23.2
2017/6/26 2:00,21.8,23.1
2017/6/26 2:10,21.7,23.1
2017/6/26 2:20,21.7,23.1
2017/6/26 2:30,21.7,23.1
2017/6/26 2:40,21.6,23
2017/6/26 2:50,21.6,23
2017/6/26 3:00,21.6,22.9
2017/6/26 3:10,21.7,22.9
2017/6/26 3:20,21.7,22.9
2017/6/26 3:30,21.6,22.9
2017/6/26 3:40,21.6,22.8
2017/6/26 3:50,21.6,22.8
2017/6/26 4:00,21.6,22.8
2017/6/26 4:10,21.5,22.8
2017/6/26 4:20,21.3,22.7
2017/6/26 4:30,21.3,22.7
2017/6/26 4:40,21.4,22.7
2017/6/26 4:50,21.4,22.7
2017/6/26 5:00,21.4,22.6
2017/6/26 5:10,21.5,22.6
2017/6/26 5:20,21.6,22.6
2017/6/26 5:30,21.8,22.6
2017/6/26 5:40,21.9,22.6
2017/6/26 5:50,22.2,22.6
2017/6/26 6:00,22.5,22.7
2017/6/26 6:10,22.7,22.7
2017/6/26 6:20,23.1,22.7
2017/6/26 6:30,23.4,22.8
2017/6/26 6:40,23.5,22.8
2017/6/26 6:50,23.2,22.9
2017/6/26 7:00,23.4,22.9
2017/6/26 7:10,23.7,22.9
2017/6/26 7:20,24.1,23
2017/6/26 7:30,24.5,23.1
2017/6/26 7:40,24.8,23.2
2017/6/26 7:50,25.1,23.2
2017/6/26 8:00,25.1,23.3
2017/6/26 8:10,25.2,23.3
2017/6/26 8:20,25.1,22.9
2017/6/26 8:30,24.8,23
2017/6/26 8:40,24.9,23.1
2017/6/26 8:50,25.6,23
2017/6/26 9:00,26.2,23.1
2017/6/26 9:10,27,23.3
2017/6/26 9:20,28.6,23.4
2017/6/26 9:30,28,23.6
2017/6/26 9:40,29.2,23.7
2017/6/26 9:50,30.7,23.9
2017/6/26 10:00,28.1,24
2017/6/26 10:10,27.1,24
2017/6/26 10:20,28.2,24.1
2017/6/26 10:30,28.3,24.1
2017/6/26 10:40,28.3,24.2
2017/6/26 10:50,28.7,24.2
2017/6/26 11:00,29.2,24.3
2017/6/26 11:10,28.8,24.4
2017/6/26 11:20,28.4,24.4
2017/6/26 11:30,27.2,24.4
2017/6/26 11:40,28.7,24.4
2017/6/26 11:50,28.7,24.4
2017/6/26 12:00,28.2,24.5
2017/6/26 12:10,27.3,24.5
2017/6/26 12:20,28.1,24.4
2017/6/26 12:30,28.4,24.4
2017/6/26 12:40,28.1,24.5
2017/6/26 12:50,26.8,24.4
2017/6/26 13:00,27,24.3
2017/6/26 13:10,27.9,24.3
2017/6/26 13:20,28.4,24.3
2017/6/26 13:30,28.5,24.3
2017/6/26 13:40,29.2,24.3
2017/6/26 13:50,28.4,24.3
2017/6/26 14:00,28.1,24.3
2017/6/26 14:10,28.8,24.4
2017/6/26 14:20,29.1,24.5
2017/6/26 14:30,29.5,24.5
2017/6/26 14:40,28.7,24.5
2017/6/26 14:50,28.1,24.5
2017/6/26 15:00,27.8,24.5
2017/6/26 15:10,27.7,24.5
2017/6/26 15:20,28.9,24.5
2017/6/26 15:30,28.3,24.5
2017/6/26 15:40,28.5,24.5
2017/6/26 15:50,28.3,24.5
2017/6/26 16:00,28.2,24.5
2017/6/26 16:10,27.6,24.5
2017/6/26 16:20,27.4,24.5
2017/6/26 16:30,27.6,24.5
2017/6/26 16:40,27.1,24.5
2017/6/26 16:50,26.8,24.4
2017/6/26 17:00,26.3,24.4
2017/6/26 17:10,26.4,24.3
2017/6/26 17:20,26.2,24.3
2017/6/26 17:30,26.2,24.3
2017/6/26 17:40,25.6,24.2
2017/6/26 17:50,25,24.1
2017/6/26 18:00,24.5,24
2017/6/26 18:10,24.3,24
2017/6/26 18:20,23.9,23.9
2017/6/26 18:30,23.8,23.8
2017/6/26 18:40,23.9,23.7
2017/6/26 18:50,23.7,23.7
2017/6/26 19:00,23.3,23.6
2017/6/26 19:10,23.2,23.5
2017/6/26 19:20,23,23.5
2017/6/26 19:30,22.7,23.4
2017/6/26 19:40,22.6,23.4
2017/6/26 19:50,22.6,23.3
2017/6/26 20:00,22.6,23.3
2017/6/26 20:10,22.4,23.3
2017/6/26 20:20,22.2,23.2
2017/6/26 20:30,22,23.2
2017/6/26 20:40,21.9,23.2
2017/6/26 20:50,22.1,23.1
2017/6/26 21:00,22.2,23.1
2017/6/26 21:10,22.2,23.1
2017/6/26 21:20,22.1,23
2017/6/26 21:30,22.1,23
2017/6/26 21:40,22.1,23
2017/6/26 21:50,22.1,22.9
2017/6/26 22:00,21.8,22.9
2017/6/26 22:10,21.8,22.9
2017/6/26 22:20,21.8,22.9
2017/6/26 22:30,21.8,22.9
2017/6/26 22:40,21.8,22.9
2017/6/26 22:50,21.7,22.9
2017/6/26 23:00,21.8,22.8
2017/6/26 23:10,21.7,22.8
2017/6/26 23:20,21.7,22.8
2017/6/26 23:30,21.7,22.7
2017/6/26 23:40,21.6,22.8
2017/6/26 23:50,21.4,22.7
2017/6/27 0:00,21.3,22.7
2017/6/27 0:10,21.4,22.7
2017/6/27 0:20,21.4,22.7
2017/6/27 0:30,21.4,22.7
2017/6/27 0:40,21.3,22.7
2017/6/27 0:50,21.3,22.7
2017/6/27 1:00,21.3,22.7
2017/6/27 1:10,21.2,22.6
2017/6/27 1:20,21.2,22.6
2017/6/27 1:30,21.2,22.6
2017/6/27 1:40,21.2,22.6
2017/6/27 1:50,21.1,22.6
2017/6/27 2:00,21.1,22.6
2017/6/27 2:10,21,22.6
2017/6/27 2:20,21.1,22.6
2017/6/27 2:30,21.1,22.6
2017/6/27 2:40,21.1,22.6
2017/6/27 2:50,21.1,22.6
2017/6/27 3:00,21.1,22.6
2017/6/27 3:10,21,22.5
2017/6/27 3:20,21.1,22.5
2017/6/27 3:30,20.9,22.5
2017/6/27 3:40,20.8,22.5
2017/6/27 3:50,20.7,22.5
2017/6/27 4:00,20.8,22.5
2017/6/27 4:10,20.8,22.5
2017/6/27 4:20,21,22.5
2017/6/27 4:30,20.8,22.4
2017/6/27 4:40,20.7,22.4
2017/6/27 4:50,20.7,22.4
2017/6/27 5:00,20.8,22.4
2017/6/27 5:10,20.9,22.4
2017/6/27 5:20,21.1,22.4
2017/6/27 5:30,21.3,22.4
2017/6/27 5:40,21.6,22.4
2017/6/27 5:50,21.8,22.5
2017/6/27 6:00,22,22.5
2017/6/27 6:10,22.4,22.5
2017/6/27 6:20,23.1,22.6
2017/6/27 6:30,23.4,22.7
2017/6/27 6:40,23.7,22.7
2017/6/27 6:50,24,22.8
2017/6/27 7:00,25.3,22.9
2017/6/27 7:10,25.8,23.1
2017/6/27 7:20,24.8,23.2
2017/6/27 7:30,24.3,23.2
2017/6/27 7:40,25.1,23.2
2017/6/27 7:50,25.4,23.2
2017/6/27 8:00,25.2,23.2
2017/6/27 8:10,25.5,23.3
2017/6/27 8:20,26.6,23.3
2017/6/27 8:30,26.7,23.4
2017/6/27 8:40,26.8,23.5
2017/6/27 8:50,26.1,23.6
2017/6/27 9:00,26.2,23.4
2017/6/27 9:10,26.2,23.3
2017/6/27 9:20,25.6,23.4
2017/6/27 9:30,26.5,23.4
2017/6/27 9:40,27.8,23.6
2017/6/27 9:50,26.7,23.7
2017/6/27 10:00,27.1,23.7
2017/6/27 10:10,27.6,23.7
2017/6/27 10:20,27.4,23.7
2017/6/27 10:30,27.8,23.7
2017/6/27 10:40,28,23.7
2017/6/27 10:50,27.2,23.8
2017/6/27 11:00,28.1,23.9
2017/6/27 11:10,27.9,24
2017/6/27 11:20,28.1,24.1
2017/6/27 11:30,26.7,24
2017/6/27 11:40,25.9,24
2017/6/27 11:50,26.5,24
2017/6/27 12:00,27.7,24
2017/6/27 12:10,29.3,24.2
2017/6/27 12:20,31.2,24.4
2017/6/27 12:30,30.9,24.7
2017/6/27 12:40,30.1,24.8
2017/6/27 12:50,31.2,25
2017/6/27 13:00,31,25.1
2017/6/27 13:10,31.1,25.2
2017/6/27 13:20,32.6,25.3
2017/6/27 13:30,31.8,25.5
2017/6/27 13:40,32.4,25.6
2017/6/27 13:50,30.6,25.7
2017/6/27 14:00,30.6,25.6
2017/6/27 14:10,29.9,25.6
2017/6/27 14:20,29.4,25.6
2017/6/27 14:30,30.2,25.5
2017/6/27 14:40,29,25.5
2017/6/27 14:50,27.2,25.4
2017/6/27 15:00,26.5,25.3
2017/6/27 15:10,26.6,25.1
2017/6/27 15:20,27.3,25.1
2017/6/27 15:30,28.8,25.1
2017/6/27 15:40,27.5,25.1
2017/6/27 15:50,27.2,25.1
2017/6/27 16:00,27.2,25.1
2017/6/27 16:10,26.9,25.1
2017/6/27 16:20,26.7,25
2017/6/27 16:30,26.3,25
2017/6/27 16:40,25.9,25
2017/6/27 16:50,25.2,24.9
2017/6/27 17:00,24.8,24.8
2017/6/27 17:10,24.7,24.8
2017/6/27 17:20,24.6,24.8
2017/6/27 17:30,24.5,24.7
2017/6/27 17:40,24.6,24.6
2017/6/27 17:50,24.4,24.6
2017/6/27 18:00,24,24.5
2017/6/27 18:10,23.7,24.5
2017/6/27 18:20,23.6,24.4
2017/6/27 18:30,23.4,24.3
2017/6/27 18:40,23.3,24.3
2017/6/27 18:50,23,24.2
2017/6/27 19:00,22.9,24.2
2017/6/27 19:10,22.9,24.1
2017/6/27 19:20,22.7,24.1
2017/6/27 19:30,22.8,24.1
2017/6/27 19:40,22.7,24
2017/6/27 19:50,22.5,24
2017/6/27 20:00,22.6,24
2017/6/27 20:10,22.4,23.9
2017/6/27 20:20,22.5,23.9
2017/6/27 20:30,22.4,23.8
2017/6/27 20:40,22.2,23.8
2017/6/27 20:50,22.2,23.8
2017/6/27 21:00,22.3,23.7
2017/6/27 21:10,22.4,23.7
2017/6/27 21:20,22.4,23.7
2017/6/27 21:30,22.3,23.7
2017/6/27 21:40,22.4,23.7
2017/6/27 21:50,22.3,23.7
2017/6/27 22:00,22.3,23.7
2017/6/27 22:10,22.3,23.6
2017/6/27 22:20,22.3,23.6
2017/6/27 22:30,22.3,23.6
2017/6/27 22:40,22.2,23.6
2017/6/27 22:50,22.3,23.6
2017/6/27 23:00,22.3,23.6
2017/6/27 23:10,22.1,23.5
2017/6/27 23:20,22.3,23.6
2017/6/27 23:30,22.3,23.5
2017/6/27 23:40,22.3,23.5
2017/6/27 23:50,22.2,23.5
2017/6/28 0:00,22.3,23.5
2017/6/28 0:10,22.1,23.5
2017/6/28 0:20,22.2,23.5
2017/6/28 0:30,22.3,23.5
2017/6/28 0:40,22.2,23.5
2017/6/28 0:50,22.1,23.5
2017/6/28 1:00,22,23.4
2017/6/28 1:10,22,23.4
2017/6/28 1:20,22.2,23.4
2017/6/28 1:30,22.2,23.4
2017/6/28 1:40,22.2,23.4
2017/6/28 1:50,21.9,23.4
2017/6/28 2:00,22,23.3
2017/6/28 2:10,22.1,23.3
2017/6/28 2:20,22.2,23.3
2017/6/28 2:30,22.1,23.3
2017/6/28 2:40,22,23.3
2017/6/28 2:50,21.9,23.3
2017/6/28 3:00,21.8,23.3
2017/6/28 3:10,22,23.3
2017/6/28 3:20,21.9,23.2
2017/6/28 3:30,21.8,23.2
2017/6/28 3:40,21.6,23.2
2017/6/28 3:50,21.6,23.2
2017/6/28 4:00,21.8,23.2
2017/6/28 4:10,21.8,23.2
2017/6/28 4:20,21.8,23.2
2017/6/28 4:30,21.8,23.2
2017/6/28 4:40,21.7,23.2
2017/6/28 4:50,21.7,23.1
2017/6/28 5:00,21.7,23.1
2017/6/28 5:10,21.7,23.1
2017/6/28 5:20,21.8,23.1
2017/6/28 5:30,21.9,23.1
2017/6/28 5:40,22.1,23.1
2017/6/28 5:50,22.2,23.1
2017/6/28 6:00,22.4,23.1
2017/6/28 6:10,22.6,23.1
2017/6/28 6:20,22.5,23.1
2017/6/28 6:30,22.7,23.2
2017/6/28 6:40,22.7,23.2
2017/6/28 6:50,22.7,23.2
2017/6/28 7:00,22.9,23.2
2017/6/28 7:10,23.1,23.2
2017/6/28 7:20,23,23.2
2017/6/28 7:30,23.2,23.3
2017/6/28 7:40,22.1,23.2
2017/6/28 7:50,23,23.3
2017/6/28 8:00,23.4,23.3
2017/6/28 8:10,23.2,23.3
2017/6/28 8:20,23.9,23.3
2017/6/28 8:30,23.4,23.4
2017/6/28 8:40,24.2,23.4
2017/6/28 8:50,25.8,23.5
2017/6/28 9:00,25.7,23.6
2017/6/28 9:10,26.1,23.6
2017/6/28 9:20,25.8,23.7
2017/6/28 9:30,24.4,23.7
2017/6/28 9:40,23.7,23.7
2017/6/28 9:50,24,23.7
2017/6/28 10:00,23.4,23.7
2017/6/28 10:10,24.7,23.7
2017/6/28 10:20,25.9,23.7
2017/6/28 10:30,26.3,23.8
2017/6/28 10:40,25.4,23.9
2017/6/28 10:50,26.5,24
2017/6/28 11:00,25.2,24
2017/6/28 11:10,25.9,24
2017/6/28 11:20,25.5,24.1
2017/6/28 11:30,25.3,24.1
2017/6/28 11:40,25.3,24.2
2017/6/28 11:50,24.9,24.2
2017/6/28 12:00,25.3,24.2
2017/6/28 12:10,25.7,24.2
2017/6/28 12:20,28,24.3
2017/6/28 12:30,29.5,24.4
2017/6/28 12:40,27.2,24.5
2017/6/28 12:50,27.7,24.7
2017/6/28 13:00,26.2,24.7
2017/6/28 13:10,28.3,24.8
2017/6/28 13:20,29.9,25
2017/6/28 13:30,28.2,25.1
2017/6/28 13:40,28.8,25.1
2017/6/28 13:50,29.6,25.2
2017/6/28 14:00,29.5,25.3
2017/6/28 14:10,29.8,25.4
2017/6/28 14:20,30.6,25.5
2017/6/28 14:30,31.4,25.6
2017/6/28 14:40,29.6,25.6
2017/6/28 14:50,29.4,25.7
2017/6/28 15:00,28.4,25.7
2017/6/28 15:10,26.9,25.6
2017/6/28 15:20,27.4,25.5
2017/6/28 15:30,27,25.4
2017/6/28 15:40,27.7,25.4
2017/6/28 15:50,27.2,25.3
2017/6/28 16:00,27.8,25.3
2017/6/28 16:10,27.8,25.3
2017/6/28 16:20,29.2,25.4
2017/6/28 16:30,30.1,25.4
2017/6/28 16:40,30,25.6
2017/6/28 16:50,28.8,25.6
2017/6/28 17:00,28.2,25.5
2017/6/28 17:10,27.9,25.5
2017/6/28 17:20,30.1,25.5
2017/6/28 17:30,29,25.6
2017/6/28 17:40,27.3,25.5
2017/6/28 17:50,27.7,25.5
2017/6/28 18:00,27.4,25.4
2017/6/28 18:10,26.6,25.4
2017/6/28 18:20,25.3,25.3
2017/6/28 18:30,24.6,25.2
2017/6/28 18:40,24,25.1
2017/6/28 18:50,23.4,24.9
2017/6/28 19:00,23.2,24.8
2017/6/28 19:10,22.8,24.7
2017/6/28 19:20,22.7,24.6
2017/6/28 19:30,22.5,24.5
2017/6/28 19:40,22.3,24.4
2017/6/28 19:50,22.2,24.3
2017/6/28 20:00,22.2,24.3
2017/6/28 20:10,22.2,24.2
2017/6/28 20:20,22.2,24.1
2017/6/28 20:30,22,24.1
2017/6/28 20:40,22,24
2017/6/28 20:50,21.9,24
2017/6/28 21:00,22,23.9
2017/6/28 21:10,22.2,23.9
2017/6/28 21:20,22.3,23.9
2017/6/28 21:30,22.4,23.9
2017/6/28 21:40,22.5,23.8
2017/6/28 21:50,22.4,23.8
2017/6/28 22:00,22.4,23.8
2017/6/28 22:10,22.3,23.8
2017/6/28 22:20,22.1,23.7
2017/6/28 22:30,21.9,23.7
2017/6/28 22:40,21.7,23.7
2017/6/28 22:50,21.8,23.7
2017/6/28 23:00,21.8,23.6
2017/6/28 23:10,21.9,23.6
2017/6/28 23:20,21.8,23.6
2017/6/28 23:30,21.7,23.6
2017/6/28 23:40,21.6,23.5
2017/6/28 23:50,21.6,23.5
2017/6/29 0:00,21.5,23.5
2017/6/29 0:10,21.4,23.4
